,rank,pp,playerName,acc1,pp1,scoreRank1,acc2,pp2,scoreRank2,acc3,pp3,scoreRank3,acc4,pp4,scoreRank4,acc5,pp5,scoreRank5,acc6,pp6,scoreRank6,acc7,pp7,scoreRank7,acc8,pp8,scoreRank8,acc9,pp9,scoreRank9,acc10,pp10,scoreRank10,avgTopAcc,avgAcc,avgStars
703,7043,5042.59,/76561198312479164,0.8788033577079489,265.58,1620,0.8435346478632246,247.758,1512,0.8753677462029664,220.594,2088,0.8794741704252975,218.48,2182,0.8343912591809052,217.096,1492,0.819649605168469,212.442,1547,0.7913745615211826,211.17,1032,0.8872951111081014,203.91,3730,0.8417610548640156,202.293,1981,0.8392453375973259,200.76,1829,0.8490896851639438,0.7798391807582614,9.081000000000001
704,7045,5041.76,/76561198834126961,0.9170321715313599,224.917,2032,0.8836202161010345,216.128,1234,0.8962757961275929,204.84,1231,0.9321802218600495,202.1,1406,0.90731218212139,201.497,2572,0.9021180945273781,196.764,516,0.8660009129621871,195.379,1203,0.8487989752384582,193.695,2184,0.896705627352499,189.975,560,0.8838117976151766,189.074,1132,0.8933855995437125,0.8688670272569077,6.639999999999999
705,7048,5040.58,/4629128620492597,0.9322434033891167,229.765,593,0.9273369631229569,217.323,369,0.9182822958876999,204.856,385,0.938395711465229,199.998,384,0.9368535426430761,192.737,752,0.9504867788761421,192.551,206,0.9212973543113299,190.658,2064,0.8945965373477645,190.161,680,0.9195500152021892,189.781,2704,0.9325351927377976,189.29,447,0.9271577794983301,0.8807450240037873,5.447
706,7061,5034.52,/76561197982819144,0.8869220819267073,216.77,1358,0.8624051142841345,197.483,1497,0.9038321574856261,197.253,1401,0.8884760419130329,195.697,2653,0.8431806872767582,189.323,513,0.8544467986574156,188.872,911,0.8745782479680041,188.265,1026,0.8611398104380997,184.362,3339,0.888232227517219,183.559,1209,0.8635107636285745,182.873,3180,0.8726723931095572,0.8017663120462314,7.0760000000000005
707,7077,5027.46,/76561198394278483,0.89442045581415,335.161,600,0.9146722753372801,310.472,536,0.9139619692965264,293.955,1106,0.9114301670661127,292.142,1140,0.9261953662831919,289.204,655,0.8712400141061262,283.444,573,0.8677072395344002,282.415,842,0.8564638427007146,279.221,1160,0.8392749244712991,265.194,782,0.8287413800501413,258.122,820,0.8824107634659942,0.7863023549064243,10.099
708,7079,5025.28,/76561198292939479,0.9045378308957202,264.945,948,0.9280280893740498,254.303,1794,0.8983452924229751,232.085,1692,0.9030957975774728,218.969,1581,0.8753737888318653,205.674,2798,0.8775781676138863,200.739,1761,0.8781819782696744,199.466,935,0.8622374060339429,197.299,2367,0.9124639218444345,192.3,769,0.8927008639081386,187.37,670,0.8932543136772161,0.8298588573582336,7.055
709,7093,5017.99,/76561198449671986,0.8956714761376249,267.53,887,0.8734239624162695,248.966,1675,0.8468802861640595,239.738,1054,0.9017268136470009,227.915,2078,0.8552607283667684,221.09,1380,0.8845071135318416,211.018,1105,0.8679567979396161,210.748,1816,0.7711664442209364,208.488,1562,0.8653907895160223,207.572,1604,0.8216228623895329,207.405,1149,0.8583607274329672,0.7994231051464926,8.834
710,7114,5007.68,/76561199186665882,0.9115137330198628,339.93,1009,0.8888270169347178,317.043,640,0.8845533626113524,302.779,1291,0.8573819619659793,293.976,756,0.8864014295524807,285.857,1318,0.8694132668315143,283.649,296,0.8802549162736416,275.159,1159,0.8659474100477795,273.661,1159,0.9156380070366056,270.93,539,0.8950576379341002,268.219,1391,0.8854988742208034,0.8320119890643258,9.99
711,7135,4997.58,/76561198871086942,0.9080585290472127,237.518,1043,0.8817917504742476,208.728,819,0.9022684040621843,206.83,792,0.922205209917424,199.881,949,0.90201983038018,199.854,1649,0.8984234357099995,198.652,2833,0.9016406312290322,196.905,983,0.8790221800176354,191.105,4164,0.8854013028662101,185.147,2613,0.8779587718033732,182.377,3730,0.8958790045507499,0.8099116449879467,6.495
712,7140,4993.93,/76561198875140176,0.9515036132727287,273.154,169,0.9397569345890853,237.975,726,0.9047868470827877,234.84,905,0.9575428244771372,233.988,528,0.952713717337539,230.991,448,0.9426332981016702,227.023,677,0.926052100773112,224.831,812,0.9382063521927272,219.752,121,0.9428146342488495,218.819,269,0.9550197325695635,215.402,77,0.9411030054645202,0.939763327150032,5.784999999999999
713,7143,4992.02,/76561199091655094,0.9103866756958148,308.965,880,0.9071265672457463,295.401,378,0.8710320018919827,294.929,705,0.8855038301338904,284.461,563,0.8812845551899962,281.866,1166,0.9028637223358502,270.011,1077,0.8811551040507903,267.982,1122,0.9006445092498229,260.841,1030,0.845957482701177,258.971,951,0.875205118045556,254.632,1107,0.8861159566540626,0.8801938834008657,9.035
714,7148,4990.48,/3240258426101251,0.8976092168655587,251.182,978,0.9521389063922145,225.827,138,0.9122512015734726,222.397,449,0.9448411078833857,217.519,137,0.9010915471405545,214.125,1696,0.929379320718767,212.07,732,0.9238926126384458,209.071,779,0.8895027137937923,206.348,3669,0.9067362039293795,206.137,829,0.9105492394103883,205.918,1012,0.9167992070345958,0.8924098893346328,6.286
715,7154,4988.37,/76561198000061798,0.8636949480135393,222.008,798,0.8514951045250067,221.119,1129,0.8909449395540633,210.351,1970,0.8524626665131099,209.475,1237,0.8455236360706726,208.203,2579,0.8279428024363702,204.036,1157,0.8494072423492255,203.532,1896,0.8374177882881518,200.961,1117,0.8673055051837592,198.356,855,0.8535098352018805,198.07,2472,0.8539704468135778,0.8066866435792942,8.437999999999999
716,7157,4986.24,/76561198029031968,0.868013676029739,199.913,1805,0.8625571838412034,198.424,1791,0.8843341454604146,196.569,2029,0.8454983701391121,196.17,820,0.8935546220226394,190.045,1232,0.9199082404387254,187.688,1180,0.8681011962691676,187.507,3089,0.8638403114161533,187.147,3277,0.8621767366077421,186.933,2282,0.832029525452045,186.606,1930,0.8700014007676942,0.7742816881543504,7.178
717,7164,4983.03,/76561198247220096,0.9349601444987058,233.975,1671,0.9300588504678646,227.807,752,0.8931879246196758,214.991,2475,0.8949087100285473,212.625,1512,0.9053822120583268,209.249,1911,0.8707666222599006,195.054,324,0.931895712652259,194.96,1671,0.879837855860177,193.407,2561,0.9024139830525029,193.232,3356,0.8702520410496931,189.947,2462,0.9013664056547652,0.8572382694860353,6.492
718,7165,4982.77,/76561198219820904,0.9085383932554398,235.789,1765,0.9256024573292377,231.879,585,0.9137816812098957,230.769,813,0.9094866305909342,227.97,893,0.9067945593207013,223.873,2098,0.913867639098123,215.578,2335,0.8914974741646045,211.27,1413,0.8835593096208774,205.286,1466,0.8721986977102646,204.963,1227,0.9047591134259371,201.447,1642,0.9030085955726015,0.8041791055628902,6.82
719,7175,4977.63,/1763863613693637,0.9024285694532147,217.882,860,0.8904620096996512,196.045,1972,0.8928925271636269,195.171,3193,0.8928939121383883,194.868,1721,0.9062838328734792,191.946,1096,0.8619498523747433,190.812,1360,0.8986939722698629,189.513,3651,0.9105648453343534,186.577,1801,0.9121189347709183,185.193,2650,0.918024902039956,185.087,850,0.8986313358118194,0.8761319905442043,6.189000000000001
720,7189,4972.21,/76561198217333893,0.9189726784285334,265.775,370,0.9381514458674896,253.357,320,0.925551379825458,248.524,1336,0.941891467198455,247.201,482,0.9263190263637107,227.003,1020,0.90278578530381,226.947,432,0.8992123158499922,225.878,1387,0.8772003705424268,221.047,1548,0.8932613854802405,218.735,432,0.8985567507306638,216.972,188,0.9121902605590781,0.8572994473526425,6.956
721,7217,4958.71,/76561199144225568,0.8829027899213099,260.22,877,0.8974724498407053,246.717,1320,0.8386849339040022,220.154,1101,0.8562830608260986,215.187,1563,0.8081405840660606,205.861,324,0.8362568399996532,202.864,452,0.8761093985896736,200.387,555,0.8475460502791516,200.27,1493,0.8055967833951183,199.084,1107,0.8766352762988271,198.589,742,0.8525628167120601,0.8149117004178641,8.693999999999999
722,7218,4958.57,/76561198346426797,0.925914470945102,205.355,736,0.8837889304605857,198.299,913,0.872786685803771,195.509,1818,0.8853395660141828,193.271,1472,0.9152361432122454,192.896,1182,0.8858080220129114,188.783,2810,0.8816806833060389,188.255,3227,0.8744050787386242,187.546,2460,0.8971903869031591,185.88,501,0.8801752784879792,184.967,1649,0.8902325245884599,0.8502521068242648,6.42
723,7250,4943.48,/76561199151426241,0.9241555166114959,269.58,830,0.9351479245140164,261.164,419,0.941560787276877,244.801,285,0.9366160586606627,241.356,516,0.9336390914745426,238.591,355,0.937625339193318,238.516,545,0.9424561668017314,235.214,227,0.9125859133312549,234.294,1205,0.9303498917641733,232.701,345,0.9220605699466645,225.697,1995,0.9316197259574738,0.900403710332901,6.434
724,7261,4938.41,/76561198024967614,0.8766272389763805,230.835,2558,0.9268586821063387,216.361,414,0.9022739653949078,210.352,2133,0.8804258163381751,210.267,328,0.870505320018184,209.6,1425,0.89715215730561,207.634,432,0.8770852089180745,201.57,1955,0.8988932940559776,196.616,1021,0.8497126779076215,193.725,1252,0.9305702309525766,190.38,435,0.8910104591973849,0.8804015466312376,6.927000000000001
725,7277,4929.65,/76561198976611284,0.8318148364741593,222.555,1444,0.8318224326553348,221.676,1376,0.839687489644965,216.766,1244,0.8859906017311602,215.967,569,0.8197967561609724,213.81,1179,0.8630359612210055,213.698,2219,0.8221854716813373,213.31,1096,0.829186365500103,209.175,1569,0.8629840280823009,206.136,2043,0.843085553997195,202.762,1372,0.8429589497148532,0.7582262047028341,9.145999999999999
726,7286,4922.99,/76561198082780407,0.8855414398064125,223.342,906,0.905898406759811,218.279,1847,0.9004463391458435,200.411,792,0.9012464877354887,199.039,1671,0.8900625293978522,197.367,2600,0.8914196951754049,196.984,1349,0.8885378630615918,196.654,992,0.8537291534210397,195.82,608,0.8847278244620935,193.79,1008,0.87429545501222,189.912,1759,0.8875905193977758,0.8135327478112258,6.817
727,7289,4921.45,/76561198059627316,0.926082588603227,229.609,544,0.8724268543064205,219.362,1983,0.8593671597952113,217.216,2154,0.8560587023169322,206.192,3075,0.8400264556252153,203.062,1395,0.8460310490690062,201.34,3230,0.8435549461172407,196.636,2627,0.8333823478207302,195.569,1877,0.834655214013415,194.451,1802,0.8163469603095155,194.114,1397,0.8527932277976914,0.766416151871755,8.371
728,7301,4918.28,/76561198214056297,0.9050912321465181,252.406,716,0.9144525628559522,245.278,521,0.9236606514041255,241.13,1895,0.8870433646970016,239.046,777,0.8735032284765972,231.826,1152,0.9118728939127151,220.915,1876,0.9042808955937426,213.546,1051,0.878343586827276,212.022,1435,0.8889841000809645,209.055,1897,0.8914523113803273,208.5,3608,0.8978684827375218,0.8596812241086529,7.288000000000001
729,7303,4918.13,/76561198357950631,0.8982555821789906,232.918,2002,0.7958765992185782,215.894,2401,0.8997818016606985,206.655,533,0.9247778116959574,203.643,832,0.8307797868125284,203.414,2306,0.8826913539428005,193.64,727,0.8349707161258957,186.183,1535,0.9151660571942737,185.287,858,0.8955496233646095,185.239,863,0.8022767247550932,182.514,2681,0.8680126056949427,0.7832569989455416,7.072000000000001
730,7304,4918.06,/2624696950881744,0.9035858764384745,198.609,420,0.8803990777956868,191.743,2161,0.8756537221003742,189.394,1016,0.900191926668942,188.758,680,0.890812503809564,187.014,1981,0.8943316156411034,186.524,1688,0.9077204145927513,184.49,1248,0.8926844749247238,179.75,725,0.9007605664981789,178.547,1180,0.8223275662952738,177.838,1524,0.8868467744765072,0.8173691044767353,6.351000000000001
731,7315,4910.52,/3309075209124309,0.9402097749923837,266.381,906,0.9191847791813244,251.376,1073,0.9208888888888889,244.284,451,0.9196803984642523,243.976,1022,0.9047418110998562,242.233,706,0.909286408794072,239.009,658,0.9234032427674823,238.972,862,0.8786158198312728,237.416,402,0.9175386500966534,235.95,207,0.9029693712709279,232.941,1419,0.9136519145387114,0.8934344275131475,7.160000000000001
732,7317,4909.79,/76561198024476817,0.8983847222402535,213.649,1752,0.8858336808375217,199.071,2586,0.887250855808299,197.952,1706,0.9005012214048266,196.669,1609,0.9023780409193373,193.195,3358,0.8775508538550997,188.671,2227,0.8828725821542457,188.642,471,0.8821912378614398,188.217,505,0.8803902285875221,187.751,657,0.8539667530306182,186.262,2219,0.8851320176699164,0.735692474787365,6.657000000000001
733,7322,4908.2,/76561199083976097,0.9099697334492854,213.889,426,0.9259587871679302,205.772,1138,0.9332362252549087,197.325,565,0.8816689474252034,196.838,1453,0.9466646310087251,195.625,352,0.9344630024610336,194.587,318,0.883968391080398,194.432,1787,0.8597257983466076,194.291,667,0.8579379983580566,193.087,861,0.9135320698079165,189.381,733,0.9047125584360065,0.8753613877545722,6.157
734,7330,4903.84,/76561198059244733,0.9261110089276872,227.095,381,0.9223815119467293,222.559,296,0.9190605261544122,217.269,515,0.9054310089782216,214.177,711,0.9146649464585215,205.607,1340,0.8986523807399537,202.962,1333,0.9255270798236496,193.996,1079,0.9459355432129338,186.945,875,0.9362729241634814,185.873,268,0.886406741704212,183.518,2127,0.9180443672109802,0.8769013957246403,5.868999999999999
735,7340,4899.06,/76561198074386751,0.9168811688541408,262.403,662,0.924542037680369,222.147,1836,0.9184636538959984,212.033,1028,0.9164992906416991,208.389,364,0.8894871386828196,206.33,3670,0.865635002274525,201.151,879,0.8807956345713783,195.878,1472,0.9026005530204074,192.141,478,0.880589503465067,191.949,2157,0.8668071027777251,191.483,1239,0.896230108586413,0.7636433617162762,6.728
736,7346,4894.64,/76561198993190236,0.9380305264416371,223.828,1304,0.9051175399001486,218.047,1772,0.8877233612169493,215.639,1311,0.9078763915268886,201.517,640,0.9054912153520637,200.589,1091,0.8872624248956121,192.646,1489,0.8963701934845163,191.298,442,0.8886120523132461,189.887,1093,0.8971817386424241,188.051,554,0.892181137917688,182.611,1772,0.9005846581691174,0.823305942907764,6.314
737,7354,4890.53,/76561198346737027,0.8437671125400693,218.088,1157,0.8911885700209385,215.753,2345,0.8616684413915843,207.973,1185,0.866812874796144,194.922,1394,0.8388176880344161,194.434,2001,0.8800206187043149,193.606,2592,0.8641474691138492,192.626,1862,0.8555841016808415,189.506,654,0.889017763099919,189.108,3052,0.8776742349770937,187.684,2338,0.8668698874359171,0.7724168593676002,7.536
738,7358,4889.91,/76561197993978126,0.8926373718002167,200.383,502,0.8848846283263769,198.915,2502,0.8799536231884058,196.087,966,0.8495583184606386,194.078,1303,0.9143177896012851,192.257,1235,0.8323735623455342,191.565,1280,0.8794102244982623,190.677,2186,0.8846592576727509,186.143,717,0.8808688387635756,185.119,1046,0.8629724084229088,181.295,1300,0.8761636023079955,0.8279887922640516,6.931
739,7372,4881.98,/76561198096019500,0.9030999369613532,206.773,2015,0.8934469631985756,198.183,1437,0.9191332809774043,197.054,843,0.8893494062937378,196.318,2940,0.8688149489941844,195.169,1650,0.8767683533734922,192.286,2082,0.8801729320054054,189.795,681,0.8819235873017779,187.362,1914,0.923286998100602,185.382,2222,0.8783984331738139,184.804,1079,0.8914394840380346,0.8456989473867778,6.428999999999999
740,7387,4876.32,/76561198094008934,0.89281601057302,199.962,2799,0.8849588804151269,199.579,2726,0.9053141060392497,190.011,716,0.885533057295603,189.963,1553,0.8761976969114726,189.434,2428,0.893829473001693,186.341,4735,0.879114152333646,185.839,3434,0.8517714936788645,185.578,1554,0.887823602110811,185.526,2056,0.8443896437772739,181.93,804,0.8801748116136761,0.8157620678818585,6.691
741,7400,4865.57,/76561198314108486,0.9353584422133826,234.537,1641,0.889636295653626,211.283,1946,0.900366526857453,208.238,2769,0.8919198503663862,203.261,3523,0.9261264423287852,198.316,643,0.8899417960706772,192.444,939,0.8674241738078612,185.233,1849,0.8613126694084184,184.498,1949,0.8717780641660449,183.624,4464,0.9161040555693678,183.15,5034,0.8949968316442002,0.8131960230797654,6.458000000000001
742,7402,4865.2,/76561198073245553,0.8140854744109965,231.838,1714,0.8478189916827624,231.185,1086,0.7693311873149639,197.298,583,0.8524930304830675,197.087,2782,0.824111501893289,196.619,2320,0.7772260432109267,195.947,1004,0.8729821301509001,195.437,2561,0.8341560966059267,194.177,1187,0.8527263145698706,190.771,1826,0.8128073549355573,190.453,2821,0.825773812525826,0.7699343286909831,8.402999999999997
743,7424,4855.01,/76561198176091063,0.9135236924697672,230.437,1940,0.9176586199030177,211.106,914,0.8846781673625232,208.886,1652,0.943125123598045,207.536,1463,0.9048959527998525,205.48,771,0.8981007116361263,195.196,1865,0.9000777574231981,192.119,1546,0.9128344345177569,191.01,1537,0.9151520873656549,187.67,1722,0.9228415243716159,186.327,844,0.9112888071447559,0.8454562832736915,6.018
744,7443,4843.34,/76561198325313452,0.918977433511595,242.7,1026,0.907090180045601,224.213,2086,0.8968190710818057,217.845,1660,0.8737885214312614,216.889,1585,0.8679983172375109,210.795,2983,0.8698923304335482,209.723,1221,0.880758957354702,209.52,1415,0.8745137179068496,205.812,1711,0.8592666571550863,205.44,1857,0.9138748354280044,205.386,2465,0.8862980021585966,0.7898707382563426,7.3420000000000005
745,7448,4838.71,/76561198177930785,0.9029760047683131,226.211,2154,0.8761283475430715,210.726,913,0.8645159656630624,200.842,1749,0.9038489206771451,197.363,700,0.9159052103929611,194.298,925,0.846394886115454,190.555,3685,0.8419047619047619,189.667,802,0.8677793268273253,189.572,1934,0.9331781231205013,186.994,886,0.8761700020683042,180.517,3789,0.88288015490809,0.8282378045282666,6.7170000000000005
746,7452,4837.74,/76561198000678218,0.9372489780138746,265.637,1087,0.8606690505631119,216.771,881,0.8831148912951309,206.804,2194,0.933308640346649,202.357,3147,0.83216180311424,192.656,3576,0.9145730066562809,187.068,1749,0.9369583851996511,183.914,1370,0.8170756905900252,180.329,2545,0.8696648522159608,179.698,2091,0.8770669462600664,178.1,1004,0.886184224425499,0.8004449805822224,6.601000000000001
747,7460,4835.05,/76561198353428656,0.892524810401863,240.985,2304,0.8788915131082875,223.888,449,0.9113505804960237,221.606,696,0.867008450671827,217.868,477,0.8926288551226117,216.489,1495,0.9383831779295491,216.061,388,0.9002684355081101,215.088,469,0.8994403353598315,213.856,2332,0.8841941284124448,213.561,1386,0.8848109999206267,210.496,222,0.8949501286931175,0.8730895635320784,7.150999999999999
748,7461,4834.24,/76561198130037736,0.8875562218890555,214.556,1069,0.8905746541539044,204.524,1585,0.8817806593071503,202.408,2166,0.8739750506554695,194.534,1629,0.863933022547807,194.479,1047,0.86700919741343,191.957,2184,0.8396600873989424,191.255,862,0.8758366489881808,188.485,500,0.8629073372633582,188.21,820,0.9034607323857791,188.185,892,0.8746693612003078,0.8430446161396488,7.119999999999999
749,7470,4831.73,/76561198301501427,0.9075054436144315,225.677,667,0.8993914773874315,220.731,774,0.9105463411030253,219.263,1959,0.8995466288349478,217.438,3307,0.91915335489043,212.938,447,0.9048642092432585,211.603,1438,0.8940143458810174,203.979,1032,0.9309767375174738,200.234,968,0.8750333912806556,198.095,2938,0.9121588510453239,196.349,955,0.9053190780797996,0.7940455661664112,6.497000000000002
750,7471,4831.23,/76561198163950036,0.884405267294449,203.337,1548,0.9065918351080041,203.041,1315,0.8959508536130062,197.999,1625,0.9041720221747335,195.02,3219,0.9262183705673129,194.044,3967,0.919025264648921,190.293,844,0.9193762430657472,187.878,785,0.9145249474604865,182.923,471,0.8591232152351963,182.283,3379,0.8928930564981924,182.079,1127,0.9022281075666049,0.8584741296669064,6.029999999999999
751,7475,4829.24,/76561198859729879,0.9047552193342567,210.512,2691,0.9162688737474246,209.504,1084,0.9062460718405665,201.374,2762,0.8884181468163161,192.96,955,0.892351333230182,188.544,1926,0.9309364730874828,186.688,412,0.9062421126741854,186.683,2685,0.8657053396936139,185.351,934,0.9052379173189431,183.443,1775,0.8857337160867603,183.432,2130,0.9001895203829731,0.9075641591115743,6.112
752,7483,4824.82,/76561199042192534,0.8606572260472231,224.927,712,0.8962245867070168,223.374,1289,0.9159663687688832,220.852,988,0.894121201947289,212.673,1624,0.8866175201534778,212.289,939,0.9099177983326169,207.518,1520,0.8726811305157154,200.851,1806,0.8879998010432794,199.348,2017,0.9024348653850134,199.012,1093,0.8112658784903011,198.538,1198,0.8837886377390817,0.8038726851696509,7.279999999999999
753,7496,4820.53,/76561198155807590,0.8973088772366515,209.983,1786,0.8575294971045913,192.256,901,0.9095865523247577,189.905,1268,0.8658314096492713,188.631,755,0.8424624855713736,186.874,1263,0.8644930181860512,186.473,2412,0.8690416401073244,185.783,1709,0.8521980389115787,183.37,1780,0.8710070631998832,182.607,2310,0.8779297041702941,178.7,1120,0.8707388286461777,0.8189876792348169,7.011
754,7506,4814.39,/76561198313566438,0.9080345248495889,213.114,729,0.9031022641289796,206.133,1319,0.8690793743467574,203.734,1886,0.8782652724270776,192.252,2883,0.8633878711288314,191.303,1340,0.9106491578117025,190.006,778,0.8628472038707136,188.147,1709,0.8401162893013139,186.808,1648,0.8827790620348966,183.932,1159,0.9128002178451484,180.157,629,0.8831061237745009,0.8096550126847777,6.753
755,7507,4813.05,/76561199160870119,0.9071335181369424,227.87,1271,0.9073777045126725,225.201,734,0.9253792720804617,223.957,223,0.9145352039545466,221.158,498,0.8933196123831575,220.633,842,0.9084200811869558,215.184,1219,0.8595077423761851,214.091,844,0.9302465486499653,210.902,998,0.8877400175389293,204.401,3719,0.8768482964306312,202.969,1783,0.9010507997250446,0.8848523140631805,6.847999999999999
756,7517,4810.28,/76561198061739842,0.8773107117327412,202.669,1155,0.8948973975941504,193.843,978,0.8266500417047418,190.474,798,0.8704204798327229,190.117,2458,0.8668821283409287,188.918,2846,0.8807287465069603,185.829,1569,0.8351280115375399,185.189,1572,0.8770607818511652,178.931,2889,0.8661927123763555,177.947,2411,0.8695596054828346,176.917,1648,0.866483061696014,0.8335354768464899,7.108
757,7528,4805.49,/76561198140563249,0.8865788305329573,208.418,560,0.9042884024957908,201.277,549,0.842092073146855,195.855,940,0.8425253576670618,190.412,237,0.833711216319912,189.824,1770,0.9014631348793863,184.943,1203,0.8174810251239535,184.758,949,0.8921621802425808,184.716,4818,0.8810206622185044,181.28,355,0.8725523632557538,180.29,1747,0.8673875245882756,0.8098311140485086,7.211
758,7545,4797.64,/3495182037266738,0.8810321313621734,212.411,2646,0.890778225025647,211.068,909,0.900971028558836,197.161,1589,0.8811019734255837,195.358,2821,0.8863552568138632,191.758,2069,0.896753546992784,190.744,3008,0.9090781808635647,189.416,1280,0.89381712021687,189.083,1121,0.9019039638512044,186.012,1212,0.8997055188116665,184.499,810,0.8941496945922193,0.8346797365463503,6.374
759,7557,4791.15,/76561198092612170,0.87287790580588,239.252,636,0.9088785798955117,238.238,2038,0.9111137653030755,228.34,1265,0.89031588442749,221.963,275,0.8576239314702789,206.293,2364,0.8802422033535291,200.67,2210,0.9272838898557489,195.238,3843,0.9061320783324337,194.731,705,0.9478132509930044,194.507,149,0.8793748897781998,191.487,4150,0.898165637921515,0.8754339000379323,6.82
760,7562,4789.95,/4394674190547433,0.948413344182262,316.584,289,0.9307007549016066,306.576,93,0.9211317487458612,298.804,431,0.9534149323442545,298.767,191,0.9041127180083585,291.149,776,0.9003411361948521,285.844,262,0.8839337048360795,279.987,580,0.9369267500274594,277.243,332,0.8976249796965634,275.855,745,0.9212304385788166,275.599,258,0.9197830507516113,0.8980235189715835,8.253
761,7564,4789.77,/76561198134262211,0.9016472372800439,219.854,3201,0.9118834953277163,208.823,1077,0.9136856947310461,206.867,3370,0.9306238425606015,202.416,1887,0.9436358039222787,197.668,671,0.9050695282731127,194.364,832,0.929419880366272,192.058,1828,0.883831325804811,188.776,1587,0.9168729747854918,188.074,899,0.9140875978235818,187.245,2505,0.9150757380874955,0.8481256155134231,5.81
762,7573,4784.26,/76561198355442812,0.8446874560791402,202.059,1813,0.8387517735623977,198.515,3248,0.8878816358032794,192.106,1514,0.8505362005822142,191.931,554,0.8339120409671322,189.996,1762,0.8681429001102831,189.145,911,0.8612977472563176,188.582,1762,0.8514102534382896,188.571,1455,0.8924477900505082,188.336,2743,0.8626231408151439,187.139,1264,0.8591690938664707,0.8187088200968929,7.358
763,7583,4780.68,/1723118904401557,0.9183224306127421,253.687,1155,0.8904659143170481,228.141,847,0.9455019227940404,222.506,255,0.9152058347672,216.843,575,0.9105409603796453,212.582,782,0.9278393887367948,209.482,557,0.904644206405108,206.506,474,0.924132263009765,204.319,463,0.9005259275124342,202.396,628,0.8995835667031465,197.307,1717,0.9136762415237925,0.8165344590725176,6.339
764,7590,4777.12,/76561198242587392,0.9233842538190364,229.976,1507,0.8964936351540123,226.787,1121,0.906244738159018,213.448,550,0.9073763248115023,213.382,2556,0.8944176119331398,213.002,1619,0.9129572386706635,207.718,2307,0.9125388054642398,205.313,534,0.8892691465683116,200.116,1669,0.8823563783166449,190.115,1546,0.9254122264528588,187.332,1390,0.9050450359349427,0.8576380725610484,6.439
765,7591,4776.83,/76561198074086981,0.9338112536947153,210.607,464,0.941590180986062,207.542,154,0.9311981572568406,198.63,302,0.9120693183228615,190.864,589,0.915395996892458,188.952,731,0.9316536253593726,181.868,1415,0.9488524859383339,179.905,196,0.9100783344724253,178.074,2748,0.9608765715620257,177.828,98,0.9084130358674088,175.573,5722,0.9293938960352502,0.9252636586463922,5.072
766,7596,4775.72,/76561199123692160,0.9302639043628633,233.697,378,0.9157878307947774,228.883,963,0.8989721697481742,222.774,1535,0.885947903891908,215.917,570,0.9067082048421444,211.995,584,0.9234805224175948,210.003,404,0.9111619557610977,208.309,919,0.8836753021924477,207.736,491,0.9350211690966346,206.773,1440,0.9298847309280157,205.6,539,0.9120903694035658,0.8680716435521664,6.398999999999999
767,7599,4774.4,/76561198358775755,0.8734350364493767,216.695,1507,0.8867325830755508,213.6,1080,0.9156730968847567,211.565,833,0.905360670605246,203.377,1534,0.8613408995526987,203.236,1887,0.8694177052404637,203.032,1967,0.8726351662521875,200.258,1485,0.9002861224439386,198.342,983,0.8666893839869794,196.64,1266,0.864745439128835,195.349,1483,0.8816316103620034,0.8363804371723927,7.165000000000001
768,7601,4773.87,/76561198083574984,0.8695714490468682,212.775,481,0.8866576172651611,197.316,1718,0.8767255915965314,194.468,2328,0.874919586797428,193.287,2307,0.8523800559795338,190.14,1389,0.8571842830216035,189.754,2166,0.8650136779000058,187.006,2403,0.8633719982677612,182.733,3186,0.8234865312903686,179.536,1248,0.8609034241542884,176.406,4557,0.8630214215319552,0.7942579712986401,7.352000000000001
769,7620,4765.78,/76561198243520964,0.9043145656331469,239.433,1460,0.9069372148927712,222.399,920,0.9107879812167867,219.899,2312,0.9190328989807767,210.59,1257,0.9076799991687751,201.878,2558,0.8971024367443805,199.49,3023,0.9254906778299613,187.781,2086,0.9232701013857587,183.929,1366,0.8678177781816766,181.113,2653,0.8579544290459954,181.078,3401,0.9020388083080029,0.8037371021401721,6.367
770,7632,4759.63,/76561198403630009,0.9039539549849827,226.082,691,0.9010299097477671,221.994,1191,0.9084232599290805,214.858,1036,0.882344823092847,206.496,2779,0.898112371172103,205.531,2569,0.8714643664500004,199.838,598,0.9302480630381507,198.586,3522,0.9315271727318258,194.518,1698,0.8458540882219755,191.281,2063,0.8977540130222641,191.103,1598,0.8970712022390999,0.8075417142500895,6.636
771,7676,4737.82,/76561198114981499,0.885107126595208,203.538,2206,0.9043430526273917,199.396,2890,0.8442908378351656,192.577,2618,0.8931954445217859,185.418,1339,0.8160147174269877,184.514,1539,0.8223028674165931,181.18,514,0.8369155632521622,180.779,4532,0.9044589191483564,180.761,2134,0.8215290479868567,180.363,3917,0.8311610711484354,179.9,3318,0.8559318647958942,0.8056960620244762,7.497999999999999
772,7682,4734.62,/2652676128158817,0.9172600857764353,239.749,784,0.8893802487509301,222.052,768,0.9234959506896265,194.225,2420,0.9229002255561077,183.887,401,0.8734308193904844,183.858,1108,0.9271076976784779,181.676,257,0.9093260558903795,177.387,2794,0.905119992980301,176.516,1297,0.9222940897796599,175.745,648,0.8886523124992126,175.044,1516,0.9078967478991615,0.8595431468288546,5.818
