,name,pp,prediction,diff,sus
1706,/76561198006727000,921.498000,921.584412,0.086412,0
502,/76561198098418776,4470.150000,4470.226562,0.076563,0
555,/76561198000344660,4197.990000,4197.910156,-0.079844,0
1183,/76561198043816244,1701.770000,1701.660400,-0.109600,0
373,/76561198842919660,5511.840000,5510.428711,-1.411289,0
166,/76561198259539314,8065.370000,8062.960449,-2.409551,0
1035,/1854644841310711,2142.530000,2139.986328,-2.543672,0
1602,/76561198151448257,1025.720000,1023.135376,-2.584624,0
1708,/76561198001346271,918.650000,915.946899,-2.703101,0
1655,/76561198370713344,972.636000,969.812256,-2.823744,0
1689,/76561198145616673,932.955000,929.162231,-3.792769,0
146,/76561198083076703,8458.940000,8454.423828,-4.516172,0
1569,/76561198021187064,1068.840000,1063.483032,-5.356968,0
223,/76561198158354235,7240.940000,7233.950195,-6.989805,0
537,/76561198317947973,4315.780000,4308.100586,-7.679414,0
274,/76561197986397975,6544.320000,6536.240234,-8.079766,0
1535,/76561198085387024,1118.550000,1109.551392,-8.998608,0
1067,/76561198321369617,2051.100000,2042.056396,-9.043604,0
463,/76561198172905981,4734.140000,4724.967773,-9.172227,0
160,/76561198101871406,8187.420000,8176.581543,-10.838457,0
1478,/76561198054341704,1195.770000,1184.121704,-11.648296,0
1161,/76561197996845489,1780.450000,1768.358887,-12.091113,0
990,/76561198364470604,2286.460000,2273.936523,-12.523477,0
1520,/76561198831152606,1148.250000,1134.466919,-13.783081,0
172,/76561198048306262,7984.010000,7969.476074,-14.533926,0
508,/76561198025370473,4449.260000,4434.547852,-14.712148,0
538,/76561199147181120,4314.820000,4299.382324,-15.437676,0
79,/76561198019339749,10461.100000,10445.402344,-15.697656,0
1484,/76561197996341269,1191.720000,1175.955200,-15.764800,0
1070,/76561198033093034,2047.130000,2029.842163,-17.287837,0
1115,/2983189305055577,1913.790000,1896.485596,-17.304404,0
448,/4740512166022440,4812.250000,4794.862305,-17.387695,0
1643,/76561198011331024,984.653000,967.088257,-17.564743,0
1667,/76561198044707641,959.428000,939.393616,-20.034384,0
1659,/76561198100881378,970.219000,950.125122,-20.093878,0
1019,/76561198193376258,2204.990000,2184.791260,-20.198740,0
1558,/76561198209093447,1086.850000,1065.991699,-20.858301,0
478,/76561198800015088,4615.090000,4592.545898,-22.544102,0
1197,/76561198145433972,1677.810000,1655.225830,-22.584170,0
337,/76561198309265574,5816.140000,5793.488281,-22.651719,0
1626,/76561198144810344,1004.610000,981.611328,-22.998672,0
426,/76561198376330919,4981.670000,4958.391113,-23.278887,0
291,/76561198164569154,6330.960000,6307.032715,-23.927285,0
1474,/76561198129037343,1206.600000,1182.218994,-24.381006,0
1207,/76561197995129749,1652.110000,1627.311890,-24.798110,0
1033,/76561198035061422,2158.850000,2133.965820,-24.884180,0
838,/76561198034774222,2850.930000,2825.796875,-25.133125,0
928,/2552318328204171,2488.710000,2462.993408,-25.716592,0
404,/76561198779761267,5216.820000,5190.282227,-26.537773,0
1308,/76561198067281170,1431.110000,1404.066162,-27.043838,0
44,/76561199189470008,11449.100000,11421.279297,-27.820703,0
1504,/76561198025624389,1163.500000,1135.668213,-27.831787,0
1550,/76561198212959528,1097.440000,1068.713623,-28.726377,0
575,/76561198280663572,4073.510000,4043.862793,-29.647207,0
1369,/76561197983552076,1346.060000,1316.248657,-29.811343,0
1656,/76561198033619635,971.780000,941.408936,-30.371064,0
1560,/76561199009613798,1083.450000,1053.018433,-30.431567,0
401,/76561198085218194,5269.720000,5238.524902,-31.195098,0
1251,/2870239306333133,1564.920000,1532.612671,-32.307329,0
1198,/76561198093363475,1676.630000,1644.281372,-32.348628,0
1345,/76561198046657211,1381.620000,1349.076294,-32.543706,0
1228,/76561198065883191,1596.090000,1563.423950,-32.666050,0
1449,/76561198124189194,1237.600000,1204.360107,-33.239893,0
860,/76561198415574969,2780.560000,2747.261719,-33.298281,0
1107,/76561197986330378,1930.710000,1897.410889,-33.299111,0
330,/76561198421845147,5898.390000,5864.776367,-33.613633,0
1065,/76561198065057821,2056.440000,2022.509277,-33.930723,0
382,/76561198206214225,5474.330000,5439.801270,-34.528730,0
1613,/76561198049478017,1017.460000,982.791321,-34.668679,0
1055,/76561198354322187,2080.770000,2046.088989,-34.681011,0
1399,/3602714216479839,1313.730000,1278.909302,-34.820698,0
125,/76561198844720141,9004.180000,8969.323242,-34.856758,0
1651,/76561198147033174,973.674000,938.803467,-34.870533,0
59,/76561198066645040,11044.400000,11009.482422,-34.917578,0
1598,/76561198035248379,1031.730000,996.194214,-35.535786,0
17,/76561198073989976,12840.800000,12804.749023,-36.050977,0
497,/76561198132858904,4515.320000,4478.741699,-36.578301,0
455,/76561198242587392,4777.120000,4740.387695,-36.732305,0
1174,/76561198106684558,1736.820000,1699.975830,-36.844170,0
557,/76561198038871687,4193.440000,4156.245605,-37.194395,0
115,/76561198327639463,9222.640000,9184.857422,-37.782578,0
1554,/76561198053187654,1090.970000,1052.881348,-38.088652,0
806,/76561198059271580,2961.940000,2923.798828,-38.141172,0
1481,/76561198086324739,1194.820000,1156.073242,-38.746758,0
1586,/76561198124076210,1049.280000,1009.496704,-39.783296,0
584,/76561198125209448,4025.220000,3985.436523,-39.783477,0
1217,/76561198110333191,1626.520000,1586.683716,-39.836284,0
119,/76561198881725859,9152.810000,9112.869141,-39.940859,0
701,/76561198344035215,3440.180000,3399.921387,-40.258613,0
693,/76561198966480008,3461.810000,3421.242920,-40.567080,0
400,/76561198376424528,5273.750000,5232.953613,-40.796387,0
104,/76561198066100002,9521.030000,9479.795898,-41.234102,0
156,/76561198346927515,8239.410000,8197.648438,-41.761562,0
824,/76561198035358637,2917.140000,2875.250732,-41.889268,0
1518,/76561198039770501,1149.360000,1106.917236,-42.442764,0
271,/76561198163272740,6561.590000,6518.804199,-42.785801,0
348,/76561198129936494,5705.430000,5661.846191,-43.583809,0
1147,/1512348758874317,1838.710000,1795.060547,-43.649453,0
358,/2725446507486731,5629.530000,5585.602051,-43.927949,0
874,/76561198096557837,2720.230000,2674.747559,-45.482441,0
314,/76561199222519481,6078.020000,6032.451172,-45.568828,0
1473,/76561198082684759,1208.220000,1162.401855,-45.818145,0
1660,/76561198304823694,968.317000,922.015930,-46.301070,0
544,/2332887220061917,4271.920000,4225.198730,-46.721270,0
1434,/76561198258309454,1262.860000,1215.976685,-46.883315,0
1546,/2900955620008537,1101.470000,1053.825317,-47.644683,0
456,/76561198213135507,4772.920000,4725.225098,-47.694902,0
592,/1905539742892218,3988.720000,3940.802002,-47.917998,0
1191,/76561199085084699,1684.310000,1636.270020,-48.039980,0
503,/76561199077620212,4468.620000,4420.556641,-48.063359,0
1385,/76561198035641577,1328.680000,1279.646729,-49.033271,0
339,/76561198249329530,5795.960000,5746.911133,-49.048867,0
1076,/76561198314495274,2032.660000,1981.543579,-51.116421,0
484,/76561198106806991,4605.090000,4553.783203,-51.306797,0
1589,/76561197980595601,1046.460000,994.770325,-51.689675,0
1490,/76561198005022767,1184.070000,1130.805420,-53.264580,0
1414,/76561198182393135,1293.760000,1240.451050,-53.308950,0
32,/76561198082354639,11887.500000,11833.628906,-53.871094,0
1556,/76561198799600414,1089.810000,1035.446167,-54.363833,0
1638,/76561198371975479,991.915000,937.284546,-54.630454,0
1388,/4221250787937857,1324.990000,1270.258423,-54.731577,0
1537,/76561198159671720,1114.880000,1058.529419,-56.350581,0
1621,/76561198272934347,1011.980000,954.586304,-57.393696,0
1118,/76561198047390576,1907.280000,1848.604858,-58.675142,0
1530,/76561198018459028,1122.470000,1063.395264,-59.074736,0
151,/3502241619870921,8298.070000,8238.635742,-59.434258,0
1630,/76561198286872948,1000.890000,940.449280,-60.440720,0
1533,/76561198069844683,1121.180000,1059.166016,-62.013984,0
5,/76561198355355471,14235.200000,14172.512695,-62.687305,0
234,/76561198323529737,7088.190000,7024.201172,-63.988828,0
215,/5350515581685935,7323.010000,7258.398438,-64.611563,0
1389,/2780615208644117,1323.960000,1259.223999,-64.736001,0
1331,/76561198139523679,1401.150000,1336.134521,-65.015479,0
27,/76561198128405856,12167.900000,12102.020508,-65.879492,0
1494,/76561198977193835,1179.810000,1113.831909,-65.978091,0
1293,/2787772387962013,1479.580000,1412.885742,-66.694258,0
983,/1594240397345910,2304.650000,2237.929932,-66.720068,0
1633,/1786738444682198,996.595000,929.658020,-66.936980,0
1639,/76561198132470374,991.451000,924.075806,-67.375194,0
1492,/76561198083825683,1181.400000,1113.918213,-67.481787,0
406,/2231058446931409,5196.280000,5128.791504,-67.488496,0
1164,/76561198832799286,1778.880000,1710.853516,-68.026484,0
236,/2584763328307894,7065.730000,6997.537109,-68.192891,0
1603,/76561198061964950,1024.080000,955.747009,-68.332991,0
1606,/76561197994668577,1022.410000,953.902954,-68.507046,0
793,/76561198282276167,3002.730000,2934.074951,-68.655049,0
78,/76561198205579857,10481.600000,10412.212891,-69.387109,0
444,/76561198054786027,4822.130000,4752.718750,-69.411250,0
835,/76561198067287205,2864.290000,2794.834717,-69.455283,0
189,/3137825772975245,7689.290000,7619.480469,-69.809531,0
922,/76561198002126264,2519.410000,2448.102051,-71.307949,0
94,/4079059712126321,9914.290000,9842.566406,-71.723594,0
1272,/2695054267195783,1517.840000,1445.754150,-72.085850,0
1591,/76561197995153090,1045.370000,973.198547,-72.171453,0
588,/76561198042627164,4005.520000,3932.752686,-72.767314,0
1200,/76561197988510353,1671.120000,1598.023560,-73.096440,0
336,/76561198071171794,5816.820000,5743.669922,-73.150078,0
1260,/76561198060055469,1549.010000,1475.655396,-73.354604,0
1510,/76561198015392634,1159.280000,1085.588501,-73.691499,0
1368,/76561198160409036,1348.700000,1274.815186,-73.884814,0
694,/76561198033492721,3460.420000,3386.206299,-74.213701,0
33,/76561199057495565,11802.000000,11727.460938,-74.539062,0
1123,/76561198067752904,1899.570000,1824.455566,-75.114434,0
598,/76561198312924479,3963.740000,3888.535889,-75.204111,0
1304,/76561198085469635,1445.850000,1369.817993,-76.032007,0
58,/76561198967815164,11098.000000,11021.912109,-76.087891,0
280,/76561198374680259,6509.550000,6433.425781,-76.124219,0
586,/76561198025301333,4014.140000,3937.629395,-76.510605,0
1459,/76561198016630634,1221.330000,1144.579102,-76.750898,0
56,/76561198110018904,11131.700000,11054.659180,-77.040820,0
1110,/76561198452680495,1922.530000,1845.058472,-77.471528,0
52,/76561199196813806,11231.100000,11153.346680,-77.753320,0
608,/76561199091918196,3943.610000,3865.659668,-77.950332,0
999,/76561198198849341,2259.990000,2181.970947,-78.019053,0
1541,/2438605486268282,1109.250000,1030.843262,-78.406738,0
1636,/76561198025487560,994.073000,915.636475,-78.436525,0
819,/76561198025663749,2932.860000,2854.374268,-78.485732,0
331,/76561198360622369,5892.170000,5813.129395,-79.040605,0
245,/76561198380542609,6968.690000,6889.240234,-79.449766,0
1528,/76561198064768252,1126.230000,1046.448853,-79.781147,0
141,/76561198173665095,8624.960000,8545.083984,-79.876016,0
498,/76561198880142249,4504.480000,4424.536621,-79.943379,0
10,/76561198356790410,13802.200000,13721.880859,-80.319141,0
1482,/76561198001360557,1192.920000,1112.379639,-80.540361,0
1233,/76561198014532779,1587.480000,1506.866943,-80.613057,0
589,/76561198057155071,4001.510000,3920.718018,-80.791982,0
1374,/3292723470754043,1337.040000,1255.388794,-81.651206,0
216,/76561199059817252,7317.650000,7235.509277,-82.140723,0
1104,/76561198028833860,1937.940000,1855.375977,-82.564023,0
68,/76561198170049407,10780.800000,10697.167969,-83.632031,0
879,/3495674443887229,2706.790000,2622.656738,-84.133262,0
649,/76561198212253977,3703.120000,3618.959229,-84.160771,0
1609,/76561198043604461,1019.410000,935.003296,-84.406704,0
1617,/76561197990112457,1015.320000,930.904297,-84.415703,0
1004,/2511012798920112,2245.290000,2159.428955,-85.861045,0
1514,/76561198307636734,1152.450000,1066.546021,-85.903979,0
28,/76561197999207881,12044.400000,11958.404297,-85.995703,0
227,/76561198026009751,7206.910000,7120.555664,-86.354336,0
454,/76561198030529890,4778.200000,4691.812988,-86.387012,0
1097,/76561198375406845,1956.850000,1869.881714,-86.968286,0
1258,/76561198324118507,1549.880000,1462.566895,-87.313105,0
1429,/76561198119712264,1272.670000,1184.617065,-88.052935,0
220,/76561198283803767,7278.750000,7190.528320,-88.221680,0
1542,/76561198021575234,1104.830000,1016.481445,-88.348555,0
395,/76561198047754137,5324.210000,5235.705078,-88.504922,0
1341,/76561198065826987,1384.470000,1295.907104,-88.562896,0
333,/76561198085894537,5852.120000,5762.247070,-89.872930,0
1133,/76561198271181056,1880.830000,1790.900635,-89.929365,0
1160,/76561198113048537,1782.870000,1692.635376,-90.234624,0
184,/76561198281036570,7782.790000,7691.615723,-91.174277,0
1416,/76561198326308343,1293.490000,1202.254517,-91.235483,0
407,/4679320572096360,5184.560000,5092.669434,-91.890566,0
491,/76561197991805577,4557.430000,4465.239258,-92.190742,0
747,/76561198088518731,3177.140000,3084.941406,-92.198594,0
157,/76561198795470842,8224.750000,8132.450195,-92.299805,0
273,/76561198294444958,6546.310000,6453.516602,-92.793398,0
65,/76561198135417563,10930.500000,10837.176758,-93.323242,0
1427,/76561198018930644,1278.590000,1185.066162,-93.523838,0
427,/76561199094046368,4979.150000,4885.465332,-93.684668,0
1393,/76561198029908210,1319.040000,1225.211792,-93.828208,0
185,/3754990694576739,7766.760000,7672.574707,-94.185293,0
1156,/76561198041583084,1805.330000,1710.363037,-94.966963,0
663,/76561198042028479,3610.380000,3514.177246,-96.202754,0
315,/76561198083649278,6062.860000,5966.050293,-96.809707,0
1027,/76561198336231074,2180.130000,2082.475586,-97.654414,0
57,/76561198137354023,11120.800000,11022.015625,-98.784375,0
665,/76561198217540385,3603.570000,3504.059326,-99.510674,0
1587,/76561198143287946,1046.640000,946.733521,-99.906479,0
910,/76561198167710981,2557.240000,2457.216553,-100.023447,0
1269,/76561198351696679,1532.370000,1432.298584,-100.071416,0
1615,/76561197968154507,1016.570000,916.488159,-100.081841,0
318,/76561198156719378,6037.110000,5936.931641,-100.178359,0
282,/76561198250411362,6469.740000,6369.512695,-100.227305,0
641,/76561198029482893,3752.250000,3651.882812,-100.367188,0
1386,/76561198038460966,1327.460000,1226.200195,-101.259805,0
1314,/76561198054189905,1427.690000,1326.411865,-101.278135,0
628,/76561198117104347,3819.690000,3718.260010,-101.429990,0
804,/76561198150546613,2963.170000,2861.585205,-101.584795,0
1300,/76561198171245225,1455.140000,1353.328003,-101.811997,0
188,/76561198019438376,7706.890000,7604.895508,-101.994492,0
1575,/76561198070937427,1061.770000,959.546448,-102.223552,0
1539,/76561198044490604,1110.290000,1008.004883,-102.285117,0
485,/76561198050606131,4577.790000,4475.377441,-102.412559,0
37,/76561198428168219,11623.200000,11520.055664,-103.144336,0
122,/76561198351889846,9041.820000,8938.665039,-103.154961,0
914,/76561198415727459,2546.040000,2442.474854,-103.565146,0
408,/76561198078288511,5184.310000,5080.582031,-103.727969,0
85,/76561198989954991,10217.200000,10111.914062,-105.285938,0
1559,/76561197995089382,1086.200000,980.687927,-105.512073,0
412,/76561199003036055,5144.670000,5039.116211,-105.553789,0
1531,/76561198360474027,1122.160000,1016.525635,-105.634365,0
51,/76561198388294048,11237.800000,11131.433594,-106.366406,0
1267,/76561197991674433,1536.550000,1430.000732,-106.549268,0
53,/76561198240009262,11230.800000,11124.143555,-106.656445,0
1387,/76561198217548659,1325.280000,1218.397583,-106.882417,0
480,/76561198113604792,4613.220000,4505.657715,-107.562285,0
617,/76561198049819114,3885.230000,3775.933350,-109.296650,0
364,/76561198292568485,5564.650000,5455.187012,-109.462988,0
1187,/76561198314958939,1697.030000,1587.061523,-109.968477,0
1578,/76561198033327048,1059.100000,948.049011,-111.050989,0
1332,/76561198175498567,1399.480000,1288.397461,-111.082539,0
150,/76561198049207136,8314.810000,8203.641602,-111.168398,0
581,/3104942652854038,4056.210000,3944.792725,-111.417275,0
936,/76561198889902296,2469.460000,2358.019043,-111.440957,0
1181,/76561198062997398,1709.460000,1596.536499,-112.923501,0
1509,/76561198018665413,1160.680000,1047.394043,-113.285957,0
1086,/76561198015770022,1995.510000,1881.557739,-113.952261,0
1362,/76561198174611183,1359.590000,1245.528198,-114.061802,0
616,/76561198082767078,3895.390000,3781.064941,-114.325059,0
154,/76561198090467579,8257.170000,8141.224121,-115.945879,0
549,/76561199021628717,4229.720000,4113.450684,-116.269316,0
741,/76561198403017596,3222.100000,3105.800293,-116.299707,0
321,/3692426024112147,5979.230000,5862.690918,-116.539082,0
545,/76561198069572920,4266.180000,4149.610352,-116.569648,0
26,/76561198276391031,12241.200000,12124.457031,-116.742969,0
1497,/76561197968324776,1171.440000,1054.651855,-116.788145,0
758,/76561198161782935,3086.640000,2969.425781,-117.214219,0
515,/76561198138881312,4410.530000,4292.704590,-117.825410,0
469,/76561197999919881,4691.570000,4573.715820,-117.854180,0
981,/76561198084724563,2312.800000,2194.618652,-118.181348,0
15,/76561198049144310,12930.700000,12812.187500,-118.512500,0
50,/76561198192815287,11257.600000,11139.038086,-118.561914,0
152,/76561198063633415,8291.710000,8172.777344,-118.932656,0
1342,/76561198310343158,1383.990000,1263.960815,-120.029185,0
77,/76561198068047217,10502.000000,10381.549805,-120.450195,0
1018,/2627597543931492,2208.910000,2088.445801,-120.464199,0
1226,/76561198080117604,1601.930000,1481.110962,-120.819038,0
900,/76561198041546033,2614.020000,2492.682373,-121.337627,0
1547,/76561197969737957,1100.680000,979.328186,-121.351814,0
1562,/76561198058802446,1082.600000,961.119446,-121.480554,0
1302,/76561198216606715,1447.340000,1324.971436,-122.368564,0
468,/2236191693137595,4695.300000,4572.830566,-122.469434,0
39,/76561199002407282,11542.300000,11417.319336,-124.980664,0
276,/76561198218172737,6516.320000,6390.674316,-125.645684,0
12,/76561198017040275,13547.400000,13421.454102,-125.945898,0
198,/76561198053491625,7604.330000,7478.312012,-126.017988,0
233,/76561198070198274,7132.210000,7005.786621,-126.423379,0
671,/76561198048104357,3564.240000,3437.707031,-126.532969,0
116,/76561198038206694,9220.950000,9094.287109,-126.662891,0
661,/76561198304639047,3622.420000,3495.568848,-126.851152,0
86,/76561199196196935,10131.000000,10003.834961,-127.165039,0
1549,/76561198808211328,1097.730000,970.260986,-127.469014,0
272,/76561198108070898,6557.970000,6429.463867,-128.506133,0
54,/76561198328674818,11198.500000,11069.862305,-128.637695,0
1544,/76561198002360048,1103.360000,974.630981,-128.729019,0
1299,/76561198121851276,1458.520000,1329.062500,-129.457500,0
217,/1969375923103701,7303.380000,7173.293457,-130.086543,0
495,/76561198091134764,4527.430000,4397.155273,-130.274727,0
66,/2570982406257804,10901.400000,10770.510742,-130.889258,0
1129,/76561198031698486,1891.630000,1760.215820,-131.414180,0
72,/76561198980152955,10650.400000,10518.675781,-131.724219,0
338,/76561198293357628,5815.580000,5683.818848,-131.761152,0
587,/76561198857586691,4013.160000,3880.868164,-132.291836,0
1237,/76561198215131616,1582.960000,1450.096680,-132.863320,0
1312,/76561198193026470,1429.110000,1295.843384,-133.266616,0
11,/2715299435227069,13555.400000,13421.454102,-133.945898,0
1330,/5659516880756533,1404.250000,1270.275635,-133.974365,0
111,/76561198058371917,9397.640000,9263.451172,-134.188828,0
29,/76561198998439440,11987.900000,11853.291016,-134.608984,0
1052,/76561198148656374,2086.350000,1950.785034,-135.564966,0
829,/76561198041883556,2905.910000,2770.287354,-135.622646,0
911,/76561198061672056,2553.580000,2417.239014,-136.340986,0
64,/76561198891711654,10947.800000,10811.413086,-136.386914,0
644,/76561198335870856,3746.020000,3608.968750,-137.051250,0
872,/76561198096281590,2728.880000,2591.550049,-137.329951,0
987,/76561198142044857,2294.080000,2156.744629,-137.335371,0
228,/76561198032573701,7183.080000,7045.547363,-137.532637,0
659,/76561198127794054,3632.160000,3493.623779,-138.536221,0
268,/76561198068191434,6576.780000,6437.950684,-138.829316,0
294,/76561197992616091,6289.430000,6150.149414,-139.280586,0
98,/76561198417593567,9857.160000,9716.209961,-140.950039,0
531,/76561197994152606,4345.060000,4203.088867,-141.971133,0
1472,/76561198075019024,1208.380000,1066.234497,-142.145503,0
887,/76561198212622620,2672.930000,2530.629150,-142.300850,0
729,/3382431031839363,3279.350000,3136.875244,-142.474756,0
1356,/76561197977465092,1366.000000,1223.206299,-142.793701,0
519,/76561198088675067,4400.220000,4257.091309,-143.128691,0
1403,/76561198128087149,1310.310000,1167.126099,-143.183901,0
627,/76561198402154520,3819.990000,3676.697510,-143.292490,0
625,/76561198137222589,3841.210000,3697.368652,-143.841348,0
853,/76561199213726956,2806.840000,2662.332275,-144.507725,0
84,/76561198100671623,10217.300000,10071.873047,-145.426953,0
1355,/76561198054143974,1367.180000,1221.566406,-145.613594,0
1350,/76561198025945423,1373.410000,1227.170044,-146.239956,0
966,/76561198087848936,2348.640000,2202.035645,-146.604355,0
1268,/76561198022521222,1533.500000,1386.450195,-147.049805,0
1511,/76561198353801570,1156.120000,1008.983887,-147.136113,0
290,/76561198954854703,6332.410000,6185.025391,-147.384609,0
1229,/76561198036050253,1591.960000,1444.556030,-147.403970,0
42,/76561198274452733,11517.500000,11369.724609,-147.775391,0
1392,/76561198809889444,1321.010000,1171.678589,-149.331411,0
691,/76561197969734983,3464.480000,3315.102539,-149.377461,0
1335,/76561198189904875,1396.590000,1246.800171,-149.789829,0
601,/76561197965629587,3958.040000,3807.731934,-150.308066,0
1334,/76561198055505475,1398.130000,1247.427490,-150.702510,0
399,/76561198052829559,5285.440000,5134.186035,-151.253965,0
784,/76561198099234973,3023.900000,2872.150391,-151.749609,0
736,/76561198063935470,3248.410000,3096.139404,-152.270596,0
953,/76561198218320064,2391.040000,2236.505127,-154.534873,0
1443,/76561198378227547,1250.000000,1094.312012,-155.687988,0
1437,/76561198033668371,1260.330000,1104.086182,-156.243818,0
83,/76561198448726230,10288.800000,10132.150391,-156.649609,0
476,/76561198050500832,4657.970000,4500.993652,-156.976348,0
353,/76561198204052664,5669.670000,5512.079590,-157.590410,0
892,/2519289041421843,2645.970000,2487.757568,-158.212432,0
322,/76561198193504699,5977.240000,5818.939453,-158.300547,0
524,/76561198155714553,4371.490000,4212.089355,-159.400645,0
1407,/2187439947994180,1302.790000,1142.690918,-160.099082,0
120,/76561198254748139,9106.870000,8946.745117,-160.124883,0
1364,/76561198078950034,1355.280000,1195.050049,-160.229951,0
1201,/76561198156856760,1668.590000,1507.933350,-160.656650,0
988,/76561197967458830,2291.630000,2130.801270,-160.828730,0
16,/76561198354480361,12929.600000,12768.697266,-160.902734,0
1452,/76561198049321174,1230.970000,1069.381348,-161.588652,0
1463,/76561198071682212,1218.990000,1055.950928,-163.039072,0
1105,/76561198085824100,1936.000000,1772.554932,-163.445068,0
137,/76561198199974461,8691.780000,8528.048828,-163.731172,0
1401,/76561198284458480,1311.630000,1147.449829,-164.180171,0
1408,/76561198054243643,1300.060000,1135.622925,-164.437075,0
1259,/76561198563858988,1549.120000,1384.466675,-164.653325,0
597,/76561198192347941,3968.210000,3803.506836,-164.703164,0
688,/76561198081490612,3468.090000,3302.465332,-165.624668,0
1455,/76561198044098503,1222.960000,1055.842407,-167.117593,0
1460,/2043734142361843,1220.410000,1052.747314,-167.662686,0
317,/76561198040530313,6049.070000,5880.099609,-168.970391,0
457,/76561198078511998,4760.820000,4591.581543,-169.238457,0
832,/76561198025851800,2886.360000,2716.543213,-169.816787,0
670,/76561198351683325,3565.130000,3395.056396,-170.073604,0
3,/76561198102724001,14520.400000,14350.214844,-170.185156,0
1062,/76561198117531632,2061.670000,1890.765381,-170.904619,0
499,/76561198354527015,4494.430000,4323.082031,-171.347969,0
194,/2573746542754681,7655.560000,7483.731934,-171.828066,0
1543,/76561198882003741,1103.750000,931.768677,-171.981323,0
1249,/76561198025572307,1569.900000,1397.696411,-172.203589,0
1024,/76561198068882451,2188.700000,2016.367432,-172.332568,0
674,/76561199021391113,3546.480000,3373.413574,-173.066426,0
677,/76561198866415086,3524.790000,3351.520264,-173.269736,0
180,/76561198348071812,7914.390000,7740.673828,-173.716172,0
1525,/76561198303921015,1138.270000,964.214905,-174.055095,0
263,/76561198034926098,6626.140000,6451.897949,-174.242051,0
1288,/76561198060696043,1490.380000,1315.310059,-175.069941,0
1495,/76561198097978138,1175.260000,1000.126709,-175.133291,0
570,/76561198260328035,4110.450000,3935.064209,-175.385791,0
1074,/76561198826443153,2035.920000,1860.195557,-175.724443,0
1487,/76561199076846915,1186.270000,1010.076294,-176.193706,0
1204,/76561198403571382,1658.270000,1481.904297,-176.365703,0
1297,/76561198107045616,1459.910000,1283.239624,-176.670376,0
1287,/76561198144025044,1493.860000,1316.713379,-177.146621,0
252,/76561198110030858,6861.000000,6683.785156,-177.214844,0
1179,/76561198053961707,1716.400000,1539.162476,-177.237524,0
505,/76561197970635432,4456.440000,4278.548340,-177.891660,0
1122,/3341589149294721,1900.150000,1722.118164,-178.031836,0
1290,/76561198010464836,1487.190000,1309.140869,-178.049131,0
235,/76561198088624447,7087.960000,6909.792969,-178.167031,0
1276,/76561197995699449,1511.030000,1332.768311,-178.261689,0
305,/1445009778957696,6150.740000,5971.876953,-178.863047,0
1009,/76561197990403951,2232.480000,2052.831055,-179.648945,0
927,/76561199107760952,2492.590000,2312.636230,-179.953770,0
944,/76561198737581625,2423.520000,2243.253662,-180.266338,0
103,/3109462799094761,9564.470000,9384.153320,-180.316680,0
97,/76561198890357715,9868.470000,9686.548828,-181.921172,0
500,/76561198076105222,4492.140000,4309.470703,-182.669297,0
140,/76561198151379896,8648.890000,8465.641602,-183.248398,0
311,/76561198829325651,6106.080000,5922.317871,-183.762129,0
1444,/76561198030083811,1248.620000,1064.832397,-183.787603,0
1499,/76561198108387887,1169.910000,986.037537,-183.872463,0
138,/76561198172123622,8680.220000,8496.270508,-183.949492,0
73,/76561198968135069,10622.900000,10437.737305,-185.162695,0
1210,/76561198134595272,1645.750000,1459.379150,-186.370850,0
230,/76561198076394182,7151.010000,6964.299805,-186.710195,0
1180,/76561198091287090,1713.180000,1526.097168,-187.082832,0
1301,/2508497062601076,1450.190000,1262.600342,-187.589658,0
626,/76561198954897505,3827.990000,3639.730957,-188.259043,0
226,/76561198061551660,7209.360000,7020.880371,-188.479629,0
8,/76561198154714707,13926.000000,13736.936523,-189.063477,0
845,/76561198216146717,2835.950000,2645.996338,-189.953662,0
946,/76561198043389513,2415.990000,2224.980225,-191.009775,0
269,/76561198024441674,6574.980000,6383.528809,-191.451191,0
142,/76561198182060577,8621.730000,8429.016602,-192.713398,0
453,/76561198127708936,4784.250000,4591.458984,-192.791016,0
114,/76561198096414846,9237.400000,9044.047852,-193.352148,0
1432,/76561198342038513,1269.510000,1075.444946,-194.065054,0
554,/76561198042241526,4205.750000,4011.425293,-194.324707,0
237,/76561198194088534,7062.460000,6867.438477,-195.021523,0
959,/76561198980957471,2374.130000,2178.392578,-195.737422,0
342,/76561198054260179,5766.850000,5570.962402,-195.887598,0
558,/76561198302753302,4193.180000,3997.205811,-195.974189,0
572,/76561198014817803,4083.010000,3885.792480,-197.217520,0
716,/76561198438926303,3348.570000,3151.130859,-197.439141,0
102,/76561198115233160,9583.350000,9384.948242,-198.401758,0
108,/76561198444638265,9461.210000,9262.796875,-198.413125,0
1513,/2209266495778728,1152.800000,954.185852,-198.614148,0
1124,/76561198867040493,1898.920000,1700.230713,-198.689287,0
1250,/3590724797677758,1568.730000,1369.894409,-198.835591,0
55,/76561199172892422,11174.700000,10975.622070,-199.077930,0
327,/76561198184691190,5924.850000,5724.916016,-199.933984,0
1476,/76561198116645220,1198.390000,998.219116,-200.170884,0
871,/76561198071913604,2728.980000,2528.729736,-200.250264,0
1273,/76561198046044876,1517.320000,1316.428833,-200.891167,0
323,/76561198093046439,5964.680000,5763.482910,-201.197090,0
660,/76561198018965095,3628.980000,3427.734863,-201.245137,0
