,name,pp,prediction,diff,sus
519,/76561198086629380,1997.990000,2008.016235,10.026235,0
76,/76561198177031787,8418.470000,8428.322266,9.852266,0
625,/76561198155537995,1480.080000,1489.325806,9.245806,0
551,/76561198142189430,1851.910000,1860.959106,9.049106,0
256,/76561198241266272,4372.460000,4378.968262,6.508262,0
426,/76561198826301282,2589.040000,2594.846436,5.806436,0
740,/76561198055674337,1060.410000,1065.043213,4.633213,0
696,/76561198308665440,1205.220000,1206.357544,1.137544,0
338,/76561198116222512,3421.030000,3421.007324,-0.022676,0
718,/76561197989110881,1117.630000,1117.293945,-0.336055,0
12,/76561198802040781,12949.000000,12948.537109,-0.462891,0
791,/1932400163549991,971.576000,970.970459,-0.605541,0
481,/76561198014713013,2256.440000,2254.455811,-1.984189,0
747,/76561198032570079,1049.510000,1047.206299,-2.303701,0
692,/76561198141909255,1220.680000,1217.817505,-2.862495,0
487,/3714935541885892,2230.000000,2226.994141,-3.005859,0
33,/76561198262936914,10655.200000,10651.296875,-3.903125,0
345,/76561198047916327,3324.620000,3320.712646,-3.907354,0
754,/76561198017089559,1030.910000,1025.939209,-4.970791,0
720,/76561198425873347,1112.710000,1107.559448,-5.150552,0
790,/76561198348609798,973.510000,968.048706,-5.461294,0
567,/76561198014826114,1779.110000,1773.142578,-5.967422,0
95,/76561198117219481,7571.160000,7564.649414,-6.510586,0
30,/76561198260661131,10726.000000,10719.070312,-6.929688,0
492,/76561198079945795,2197.370000,2188.347900,-9.022100,0
165,/76561198811002511,5832.400000,5822.711426,-9.688574,0
664,/76561198103500737,1302.790000,1292.195435,-10.594565,0
636,/76561198124971272,1408.980000,1395.912109,-13.067891,0
447,/2013645455384281,2491.980000,2477.741455,-14.238545,0
80,/76561198111821191,8269.320000,8253.913086,-15.406914,0
617,/76561198242928192,1521.960000,1505.968872,-15.991128,0
72,/76561198076163884,8571.910000,8555.906250,-16.003750,0
322,/76561198970084810,3602.940000,3586.077393,-16.862607,0
804,/76561198337436940,950.343000,932.676453,-17.666547,0
103,/3395530660462075,7337.030000,7319.272949,-17.757051,0
759,/76561199002721781,1022.990000,1003.500427,-19.489573,0
707,/76561198195900005,1173.760000,1152.231445,-21.528555,0
737,/76561198367538191,1071.850000,1049.090942,-22.759058,0
745,/76561198073652177,1051.840000,1028.766235,-23.073765,0
136,/76561198136986752,6471.890000,6446.575684,-25.314316,0
4,/76561198082797048,13479.500000,13453.849609,-25.650391,0
764,/76561198185463438,1016.020000,989.777954,-26.242046,0
789,/76561197989495039,979.499000,952.883484,-26.615516,0
334,/76561198374989023,3465.440000,3438.390625,-27.049375,0
413,/76561199064874769,2705.820000,2677.658691,-28.161309,0
204,/76561198203779125,5124.920000,5096.534180,-28.385820,0
735,/76561198146633945,1074.020000,1045.221924,-28.798076,0
743,/76561198040002765,1054.200000,1023.769165,-30.430835,0
770,/76561198797507169,1011.140000,980.663818,-30.476182,0
659,/76561199099714048,1310.590000,1280.098145,-30.491855,0
261,/76561199087041060,4342.020000,4311.282227,-30.737773,0
97,/76561199090509211,7517.030000,7486.017090,-31.012910,0
697,/76561198213079731,1203.100000,1169.539429,-33.560571,0
135,/76561198066596900,6510.220000,6476.017578,-34.202422,0
85,/76561198196278301,8169.330000,8134.824707,-34.505293,0
321,/76561199018136949,3611.870000,3576.450195,-35.419805,0
749,/76561198165469810,1044.290000,1008.373230,-35.916770,0
42,/76561199003506713,10137.700000,10101.443359,-36.256641,0
138,/76561198053443036,6428.240000,6391.153320,-37.086680,0
758,/76561198815430020,1024.980000,987.171387,-37.808613,0
109,/76561198015251063,7199.450000,7160.522461,-38.927539,0
725,/4079597725426947,1102.960000,1063.455444,-39.504556,0
721,/4660043310717741,1108.340000,1067.973022,-40.366978,0
228,/76561198147472339,4734.850000,4694.472168,-40.377832,0
20,/76561199075037611,11716.800000,11676.225586,-40.574414,0
513,/76561198082302621,2054.700000,2013.873169,-40.826831,0
785,/76561198083822432,985.206000,943.517578,-41.688422,0
546,/76561198135091193,1884.820000,1842.221069,-42.598931,0
774,/76561198123184778,1006.640000,963.001099,-43.638901,0
723,/76561199000329046,1105.110000,1060.310303,-44.799697,0
727,/76561198309183423,1095.000000,1049.530029,-45.469971,0
17,/76561198305748823,11987.200000,11941.050781,-46.149219,0
786,/76561198207670924,985.058000,938.118286,-46.939714,0
178,/76561198210009361,5592.670000,5544.651367,-48.018633,0
230,/76561198400666621,4720.320000,4671.803223,-48.516777,0
497,/76561198061705767,2166.890000,2117.439209,-49.450791,0
681,/76561198155743726,1237.510000,1188.034424,-49.475576,0
716,/76561198977027276,1130.520000,1080.800293,-49.719707,0
177,/76561198186106487,5600.270000,5549.989258,-50.280742,0
610,/76561198141616975,1542.330000,1491.674316,-50.655684,0
211,/76561198300620878,5002.280000,4951.278809,-51.001191,0
154,/76561198121440066,6064.100000,6012.445312,-51.654688,0
573,/2068956579847451,1765.980000,1713.209473,-52.770527,0
3,/76561198096273599,13704.900000,13651.294922,-53.605078,0
343,/76561198286867456,3380.770000,3325.697754,-55.072246,0
439,/2398102213550818,2532.820000,2475.082764,-57.737236,0
555,/76561198109980817,1817.270000,1759.379883,-57.890117,0
200,/76561198160483507,5169.120000,5110.600586,-58.519414,0
91,/2352626428167777,7811.570000,7752.334961,-59.235039,0
127,/76561198036254250,6762.250000,6702.822754,-59.427246,0
161,/76561198169986335,5957.710000,5897.854004,-59.855996,0
41,/76561198033273522,10175.000000,10115.010742,-59.989258,0
568,/76561198354691974,1778.620000,1718.372314,-60.247686,0
419,/76561198360567713,2652.730000,2592.372314,-60.357686,0
233,/76561198340462666,4675.470000,4612.970215,-62.499785,0
36,/76561198192897755,10591.100000,10528.591797,-62.508203,0
687,/76561198059681448,1226.100000,1162.240723,-63.859277,0
351,/76561198156437012,3200.040000,3136.073730,-63.966270,0
451,/76561198802277447,2482.500000,2418.293701,-64.206299,0
626,/76561198068265467,1457.250000,1392.915649,-64.334351,0
440,/76561198254483327,2524.340000,2459.992432,-64.347568,0
672,/76561198869259960,1273.370000,1208.983032,-64.386968,0
702,/76561198034643765,1189.550000,1124.091553,-65.458447,0
684,/76561198028316653,1233.690000,1167.918335,-65.771665,0
457,/76561198130022299,2435.390000,2369.143311,-66.246689,0
548,/76561199161847694,1865.220000,1798.685791,-66.534209,0
572,/76561197974021466,1769.340000,1702.292236,-67.047764,0
712,/76561198124368403,1146.810000,1078.841309,-67.968691,0
726,/76561197993633823,1102.780000,1033.564697,-69.215303,0
427,/76561198283816810,2577.740000,2506.284912,-71.455088,0
108,/76561198008295199,7201.710000,7130.200684,-71.509316,0
61,/76561198991003893,9131.590000,9059.409180,-72.180820,0
704,/76561197970223924,1179.710000,1107.522705,-72.187295,0
571,/76561198074133946,1769.940000,1697.561890,-72.378110,0
112,/1698090223594027,7075.570000,7001.828613,-73.741387,0
262,/76561198129894360,4338.960000,4264.613770,-74.346230,0
74,/76561198092171065,8526.800000,8452.182617,-74.617383,0
22,/76561198391385545,11674.400000,11599.076172,-75.323828,0
239,/76561199086106527,4596.060000,4519.340332,-76.719668,0
295,/76561198283758410,3928.450000,3850.638184,-77.811816,0
638,/76561197968981396,1397.120000,1319.229858,-77.890142,0
156,/76561198313756392,6013.310000,5934.603516,-78.706484,0
621,/76561199126184876,1489.610000,1410.633423,-78.976577,0
514,/76561197979359400,2051.390000,1972.329346,-79.060654,0
465,/76561198024285798,2386.990000,2307.028076,-79.961924,0
667,/76561198168925629,1297.010000,1216.133423,-80.876577,0
695,/76561198094207623,1210.510000,1128.751953,-81.758047,0
45,/76561198957159511,10016.500000,9934.025391,-82.474609,0
588,/76561198116583730,1652.560000,1569.939941,-82.620059,0
110,/76561199032220563,7117.620000,7034.507324,-83.112676,0
521,/76561198027696299,1990.960000,1907.505371,-83.454629,0
708,/76561198136373275,1172.580000,1088.999756,-83.580244,0
29,/76561198258860513,10946.700000,10862.593750,-84.106250,0
8,/76561198301082541,13119.700000,13033.040039,-86.659961,0
37,/4839184649432620,10450.800000,10363.014648,-87.785352,0
23,/76561198334254267,11671.500000,11581.545898,-89.954102,0
722,/76561198253850259,1107.110000,1016.909668,-90.200332,0
152,/76561198141301738,6132.900000,6042.581055,-90.318945,0
715,/76561198070145661,1137.030000,1045.721191,-91.308809,0
713,/76561198124405934,1140.800000,1049.248901,-91.551099,0
181,/76561198077884817,5550.230000,5457.884277,-92.345723,0
207,/76561198166975211,5081.370000,4988.019531,-93.350469,0
249,/76561198117008779,4495.130000,4399.141113,-95.988887,0
662,/76561198117207825,1306.950000,1210.734009,-96.215991,0
162,/76561198033427882,5953.940000,5857.526367,-96.413633,0
673,/76561198251459062,1267.220000,1169.082642,-98.137358,0
187,/76561198432085106,5418.220000,5319.039551,-99.180449,0
714,/76561199192935423,1140.140000,1038.435913,-101.704087,0
622,/76561198185548470,1483.550000,1381.358765,-102.191235,0
59,/76561197993065585,9169.440000,9066.000000,-103.440000,0
81,/76561198036752416,8262.440000,8158.780273,-103.659727,0
642,/76561198047628687,1381.350000,1277.054810,-104.295190,0
609,/76561198005604480,1547.450000,1442.217529,-105.232471,0
96,/76561198075665371,7541.010000,7434.786621,-106.223379,0
169,/76561198160734530,5771.250000,5664.617676,-106.632324,0
340,/76561198132624815,3404.260000,3297.343018,-106.916982,0
606,/76561198084735590,1552.810000,1445.750977,-107.059023,0
243,/76561198056611746,4551.130000,4443.979980,-107.150020,0
411,/76561198198583022,2711.380000,2602.325439,-109.054561,0
2,/3067073569973129,14327.200000,14217.839844,-109.360156,0
49,/76561198032215186,9593.380000,9483.676758,-109.703242,0
206,/76561198108699108,5111.310000,5000.636719,-110.673281,0
432,/76561198161348723,2547.330000,2435.960693,-111.369307,0
78,/76561198081560134,8329.320000,8217.652344,-111.667656,0
685,/76561198090313514,1232.470000,1120.098511,-112.371489,0
68,/76561198305935873,8667.380000,8553.978516,-113.401484,0
44,/76561198041649354,10026.800000,9912.348633,-114.451367,0
151,/76561198043802678,6137.500000,6022.522949,-114.977051,0
698,/76561198381094347,1202.270000,1086.126831,-116.143169,0
244,/76561198014424388,4538.880000,4422.055176,-116.824824,0
176,/76561198437935991,5627.610000,5509.558105,-118.051895,0
188,/76561198005786138,5405.010000,5283.244629,-121.765371,0
298,/76561198124683115,3856.850000,3735.042725,-121.807275,0
401,/76561197982223291,2786.700000,2664.122314,-122.577686,0
131,/76561199063344109,6594.950000,6471.226074,-123.723926,0
375,/76561198981684028,2968.020000,2843.087646,-124.932354,0
174,/76561198325986734,5656.390000,5530.643555,-125.746445,0
651,/76561198016707200,1358.790000,1232.987671,-125.802329,0
6,/76561198848329343,13267.000000,13140.257812,-126.742188,0
326,/76561198335596165,3583.970000,3456.774658,-127.195342,0
703,/76561198062640629,1187.320000,1059.454468,-127.865532,0
195,/76561197994349386,5285.060000,5155.906250,-129.153750,0
316,/76561198144347767,3689.260000,3559.455566,-129.804434,0
28,/76561198161040596,10982.600000,10850.922852,-131.677148,0
19,/76561198117675143,11830.300000,11698.581055,-131.718945,0
159,/76561198039493984,5968.100000,5834.983398,-133.116602,0
79,/76561198291697480,8284.380000,8150.285156,-134.094844,0
506,/76561197973448047,2103.460000,1968.765991,-134.694009,0
706,/76561198352828113,1175.400000,1040.632690,-134.767310,0
499,/76561198027883360,2159.210000,2023.270386,-135.939614,0
565,/76561198093075700,1781.310000,1645.235474,-136.074526,0
459,/76561198172565706,2420.700000,2284.030029,-136.669971,0
193,/76561198233762148,5302.480000,5165.040039,-137.439961,0
649,/76561198327276400,1366.480000,1227.985840,-138.494160,0
525,/76561198024862339,1983.540000,1844.725098,-138.814902,0
34,/76561198334343711,10615.300000,10475.967773,-139.332227,0
122,/76561198065944574,6816.560000,6676.786621,-139.773379,0
217,/76561198314108486,4873.740000,4733.563477,-140.176523,0
221,/76561198438308784,4811.420000,4671.042969,-140.377031,0
1,/76561198033166451,14398.000000,14255.473633,-142.526367,0
99,/2499140163493861,7423.560000,7278.931152,-144.628848,0
503,/1932284960224035,2135.400000,1988.760986,-146.639014,0
719,/76561198057549249,1117.400000,970.257385,-147.142615,0
52,/76561198344861969,9362.040000,9214.830078,-147.209922,0
114,/76561198984526995,7027.360000,6879.855957,-147.504043,0
671,/76561197972810459,1274.550000,1126.232300,-148.317700,0
410,/76561198015772643,2723.370000,2575.007568,-148.362432,0
39,/76561199073634566,10222.000000,10073.149414,-148.850586,0
699,/76561198064097843,1201.490000,1048.643188,-152.846812,0
310,/76561198007940479,3757.330000,3603.983398,-153.346602,0
171,/76561198956892105,5736.470000,5581.577148,-154.892852,0
477,/76561198364364712,2280.590000,2125.257568,-155.332432,0
141,/76561197971851187,6355.640000,6198.596191,-157.043809,0
349,/2243775258996330,3264.000000,3105.848633,-158.151367,0
43,/76561198092778140,10077.400000,9918.835938,-158.564062,0
557,/76561198095382200,1816.410000,1656.893677,-159.516323,0
183,/76561198215181199,5494.890000,5335.220703,-159.669297,0
67,/76561198927588372,8734.040000,8573.658203,-160.381797,0
191,/76561198042184027,5347.220000,5185.213379,-162.006621,0
305,/4317423451640095,3805.600000,3641.316406,-164.283594,0
218,/76561198832345528,4865.920000,4701.034180,-164.885820,0
635,/76561198014245669,1415.590000,1248.529541,-167.060459,0
297,/1763612073763300,3879.520000,3712.076660,-167.443340,0
186,/76561198156306697,5430.460000,5262.473633,-167.986367,0
155,/76561197978592948,6016.530000,5847.465332,-169.064668,0
620,/76561198124739602,1490.700000,1319.548340,-171.151660,0
147,/76561198973794822,6204.950000,6033.270996,-171.679004,0
363,/76561199021948730,3057.820000,2885.411377,-172.408623,0
184,/76561198030872969,5488.120000,5315.678711,-172.441289,0
680,/76561198149046895,1241.910000,1069.024170,-172.885830,0
132,/76561198028510587,6535.420000,6362.221191,-173.198809,0
134,/76561198446051555,6523.700000,6349.416504,-174.283496,0
153,/76561198999003288,6126.090000,5950.980469,-175.109531,0
324,/76561198218437193,3599.420000,3423.843750,-175.576250,0
483,/76561198347818227,2239.320000,2062.998291,-176.321709,0
57,/2018353274874493,9221.460000,9044.864258,-176.595742,0
594,/76561198046050717,1622.790000,1445.672974,-177.117026,0
518,/76561198021941742,2013.760000,1834.754395,-179.005605,0
101,/76561198041384426,7386.000000,7206.918945,-179.081055,0
205,/76561199001532688,5121.480000,4942.332031,-179.147969,0
554,/76561198072132589,1824.090000,1643.595337,-180.494663,0
65,/76561198847289185,8761.340000,8580.157227,-181.182773,0
586,/76561198054221717,1666.650000,1482.007690,-184.642310,0
120,/76561198081210084,6838.700000,6653.486816,-185.213184,0
425,/76561199263311062,2596.350000,2409.777588,-186.572412,0
170,/76561198233150940,5742.730000,5555.153320,-187.576680,0
190,/76561198017505135,5391.150000,5198.962402,-192.187598,0
157,/76561198155107543,5981.570000,5787.415039,-194.154961,0
255,/76561198356064814,4387.810000,4190.037109,-197.772891,0
148,/76561198181865699,6196.550000,5998.465332,-198.084668,0
192,/76561198343288720,5310.660000,5112.317871,-198.342129,0
251,/76561198043037498,4485.850000,4284.272949,-201.577051,0
27,/76561198092516277,11050.500000,10848.251953,-202.248047,0
387,/76561198117446561,2867.630000,2664.309326,-203.320674,0
220,/76561198086131527,4816.280000,4611.959961,-204.320039,0
666,/76561198384174186,1299.860000,1094.929443,-204.930557,0
359,/76561198240311238,3105.340000,2900.244385,-205.095615,0
106,/76561198029374636,7238.750000,7032.672363,-206.077637,0
547,/76561198402589006,1876.560000,1669.636230,-206.923770,0
380,/76561198042795403,2920.230000,2713.104980,-207.125020,0
473,/76561198168704745,2336.790000,2128.808350,-207.981650,0
16,/76561198236994468,12113.800000,11905.728516,-208.071484,0
194,/76561197997701000,5294.270000,5085.590820,-208.679180,0
585,/76561198247914940,1670.040000,1461.185059,-208.854941,0
284,/76561198149278279,4039.910000,3830.346680,-209.563320,0
600,/76561198016422338,1587.460000,1377.080444,-210.379556,0
344,/76561198095799545,3374.770000,3163.639160,-211.130840,0
329,/76561198284359306,3545.810000,3334.027588,-211.782412,0
252,/76561198183929442,4470.360000,4257.089844,-213.270156,0
253,/76561198117890861,4399.680000,4185.455566,-214.224434,0
149,/76561198053988186,6183.550000,5968.614258,-214.935742,0
7,/76561198170634587,13125.700000,12910.556641,-215.143359,0
541,/76561198006474593,1900.800000,1684.637939,-216.162061,0
669,/76561198053115930,1292.940000,1075.844971,-217.095029,0
675,/76561198103727006,1263.570000,1044.691528,-218.878472,0
335,/76561197979529021,3463.650000,3244.195068,-219.454932,0
9,/3140141062711551,13031.300000,12811.155273,-220.144727,0
116,/76561198118577247,6963.090000,6742.581055,-220.508945,0
293,/76561198177309155,3951.810000,3729.473877,-222.336123,0
394,/76561198060271389,2825.520000,2602.985596,-222.534404,0
641,/76561198027946473,1381.470000,1158.893433,-222.576567,0
88,/76561198297820986,7956.340000,7733.468262,-222.871738,0
300,/1888214197952104,3848.220000,3623.539551,-224.680449,0
5,/76561198034589391,13476.600000,13251.396484,-225.203516,0
66,/76561198434643635,8746.820000,8520.743164,-226.076836,0
701,/76561198015922696,1194.890000,966.252380,-228.637620,0
257,/76561198048264850,4358.300000,4129.650879,-228.649121,0
280,/76561198079240880,4064.260000,3835.555664,-228.704336,0
388,/76561198080733540,2866.750000,2636.232666,-230.517334,0
214,/76561198181068673,4948.540000,4717.230469,-231.309531,0
470,/76561198008743002,2348.170000,2116.077637,-232.092363,0
160,/76561198087818961,5959.410000,5726.969727,-232.440273,0
528,/76561198039769938,1969.380000,1736.360596,-233.019404,0
323,/76561198023116515,3599.780000,3366.400879,-233.379121,0
647,/76561198364578796,1367.590000,1132.225952,-235.364048,0
98,/76561198167499859,7513.460000,7273.834473,-239.625527,0
564,/76561198955706712,1783.500000,1543.873047,-239.626953,0
542,/76561198329766147,1890.660000,1650.436035,-240.223965,0
657,/76561198132252199,1323.810000,1082.139648,-241.670352,0
266,/76561198073342190,4274.990000,4033.115234,-241.874766,0
40,/76561198135839914,10182.900000,9940.083984,-242.816016,0
213,/76561197991498989,4997.020000,4754.164062,-242.855938,0
254,/2827202737383367,4397.380000,4154.099609,-243.280391,0
279,/76561198101261212,4064.560000,3820.057129,-244.502871,0
173,/76561198054005035,5664.960000,5419.460938,-245.499063,0
438,/76561198059903466,2539.270000,2293.222900,-246.047100,0
201,/76561198051665075,5163.260000,4916.841309,-246.418691,0
179,/76561198036511662,5575.700000,5326.671875,-249.028125,0
589,/76561198123041058,1651.050000,1401.807861,-249.242139,0
446,/76561197974793448,2493.090000,2242.059570,-251.030430,0
145,/76561198246166948,6247.830000,5995.129395,-252.700605,0
247,/76561197989608693,4511.710000,4258.074707,-253.635293,0
449,/76561198215756953,2486.910000,2230.565430,-256.344570,0
505,/76561198149656675,2109.310000,1849.749634,-259.560366,0
545,/76561198335287170,1887.360000,1626.674072,-260.685928,0
654,/76561198251403292,1333.520000,1072.637939,-260.882061,0
580,/76561198401155101,1695.270000,1433.755493,-261.514507,0
299,/76561198140167186,3854.690000,3592.762695,-261.927305,0
490,/76561198409380364,2215.200000,1953.079834,-262.120166,0
395,/76561198412076766,2817.060000,2553.105713,-263.954287,0
271,/76561198285608826,4195.910000,3931.178955,-264.731045,0
215,/2113353092119942,4888.370000,4623.276367,-265.093633,0
289,/76561198059956153,4003.400000,3736.675781,-266.724219,0
376,/76561198320122228,2960.890000,2693.202148,-267.687852,0
309,/76561198080753481,3762.510000,3491.787354,-270.722646,0
25,/76561198085444341,11562.800000,11290.726562,-272.073437,0
650,/76561199016044464,1365.560000,1091.485107,-274.074893,0
488,/76561198003964336,2229.290000,1951.542725,-277.747275,0
168,/76561198011455762,5793.790000,5516.041504,-277.748496,0
142,/76561198038705353,6335.290000,6053.321289,-281.968711,0
240,/2387839847978062,4586.940000,4304.367676,-282.572324,0
400,/76561198001754241,2791.850000,2507.806885,-284.043115,0
164,/76561198052549808,5869.800000,5585.161621,-284.638379,0
56,/76561199002319237,9223.230000,8937.093750,-286.136250,0
404,/76561198002398493,2781.200000,2492.372314,-288.827686,0
414,/1699093263515837,2694.020000,2405.044678,-288.975322,0
346,/76561198272803896,3296.750000,3007.579590,-289.170410,0
286,/76561197984513501,4013.510000,3723.516846,-289.993154,0
234,/76561198073152678,4671.670000,4381.310059,-290.359941,0
102,/76561198202985145,7384.110000,7092.183105,-291.926895,0
236,/76561198136124429,4646.450000,4350.731445,-295.718555,0
32,/76561198075923914,10707.500000,10411.220703,-296.279297,0
199,/76561198038728382,5214.460000,4916.870605,-297.589395,0
121,/76561198193862546,6827.250000,6529.476074,-297.773926,0
198,/76561198160560697,5218.910000,4919.288086,-299.621914,0
94,/76561198099183108,7602.730000,7302.961426,-299.768574,0
430,/76561197971315197,2556.970000,2257.130371,-299.839629,0
341,/76561198269218965,3385.470000,3084.803223,-300.666777,0
668,/76561198343953690,1293.870000,992.498108,-301.371892,0
608,/76561198107990802,1549.950000,1248.398804,-301.551196,0
509,/76561198352509831,2091.750000,1789.181763,-302.568237,0
605,/76561198796195837,1556.180000,1251.254517,-304.925483,0
82,/76561198247413084,8234.280000,7929.315430,-304.964570,0
493,/2804842616208206,2194.250000,1884.740479,-309.509521,0
512,/76561198066559170,2075.410000,1765.543579,-309.866421,0
14,/76561198105228823,12323.100000,12012.939453,-310.160547,0
210,/76561198051237354,5012.730000,4701.650391,-311.079609,0
272,/76561198192936677,4185.690000,3873.730225,-311.959775,0
24,/76561198260839548,11631.500000,11317.683594,-313.816406,0
484,/76561198201527774,2238.350000,1922.930908,-315.419092,0
543,/76561198139374901,1889.270000,1571.252197,-318.017803,0
75,/76561198139612096,8522.240000,8203.878906,-318.361094,0
312,/76561198274164191,3720.710000,3400.954834,-319.755166,0
124,/76561197988620505,6798.670000,6474.772461,-323.897539,0
496,/3518538828171160,2178.620000,1854.274780,-324.345220,0
223,/76561198043143338,4808.080000,4483.639648,-324.440352,0
633,/76561198000803676,1423.800000,1098.471558,-325.328442,0
579,/76561198030413844,1705.700000,1379.928467,-325.771533,0
372,/76561198111390627,2999.080000,2668.409424,-330.670576,0
180,/76561198130568420,5556.170000,5225.105957,-331.064043,0
412,/76561198098398151,2709.030000,2372.461914,-336.568086,0
469,/76561198142054119,2370.480000,2033.616577,-336.863423,0
365,/76561198255235758,3044.520000,2703.108643,-341.411357,0
166,/76561198079906185,5825.490000,5483.591309,-341.898691,0
463,/76561198103590689,2399.880000,2057.251953,-342.628047,0
467,/76561198314497011,2376.150000,2031.686035,-344.463965,0
382,/76561198072932498,2900.580000,2554.664551,-345.915449,0
611,/76561198093727778,1540.420000,1194.073975,-346.346025,0
130,/76561198093767638,6598.490000,6250.988770,-347.501230,0
260,/76561198148833232,4347.620000,3999.806885,-347.813115,0
172,/76561198213410679,5720.640000,5372.682129,-347.957871,0
227,/76561198403209139,4771.110000,4422.728027,-348.381973,0
333,/76561198078752605,3470.430000,3121.477051,-348.952949,0
150,/76561198128284916,6160.730000,5811.444336,-349.285664,0
576,/76561197968512848,1737.940000,1388.022217,-349.917783,0
337,/76561198150944486,3426.430000,3074.638672,-351.791328,0
175,/76561198040146772,5640.880000,5288.660156,-352.219844,0
269,/76561197985868258,4198.860000,3845.655518,-353.204482,0
399,/76561198047681194,2794.020000,2439.175537,-354.844463,0
144,/76561198033169883,6291.260000,5935.117188,-356.142813,0
117,/76561198015513399,6915.210000,6558.836426,-356.373574,0
311,/2172323576208704,3722.980000,3363.786133,-359.193867,0
360,/76561198173548538,3087.550000,2727.130615,-360.419385,0
475,/76561198019413704,2317.860000,1956.662354,-361.197646,0
185,/76561198028129766,5448.300000,5085.587402,-362.712598,0
283,/76561198004371856,4042.510000,3679.790771,-362.719229,0
616,/76561198380764277,1522.810000,1158.976318,-363.833682,0
613,/76561198111366298,1539.640000,1170.331177,-369.308823,0
491,/76561198329635638,2201.530000,1830.970337,-370.559663,0
18,/76561198089663258,11907.800000,11529.805664,-377.994336,0
189,/76561197961620528,5395.940000,5017.920898,-378.019102,0
53,/76561198105514009,9295.810000,8900.111328,-395.698672,0
332,/76561198367624921,3503.850000,3104.328369,-399.521631,0
402,/76561197990931729,2785.040000,2385.324951,-399.715049,0
371,/76561198182003338,3011.360000,2607.801025,-403.558975,0
197,/76561198029503274,5236.520000,4829.653809,-406.866191,0
90,/76561198099152747,7865.730000,7456.018555,-409.711445,0
47,/76561198235013340,9781.720000,9371.997070,-409.722930,0
566,/76561198111771072,1780.900000,1371.020264,-409.879736,0
83,/76561199076714578,8209.440000,7796.547852,-412.892148,0
125,/76561198119386388,6789.160000,6373.676270,-415.483730,0
601,/76561198044233647,1586.620000,1161.839111,-424.780889,0
353,/76561198426886212,3169.260000,2741.850098,-427.409902,0
389,/76561198440327020,2866.460000,2438.126709,-428.333291,0
86,/76561198797778028,8110.230000,7680.921875,-429.308125,0
158,/76561198060464786,5969.300000,5535.825684,-433.474316,0
278,/76561198067915339,4101.590000,3666.276123,-435.313877,0
119,/76561198890116915,6848.280000,6409.575684,-438.704316,0
416,/76561198132106762,2676.360000,2233.598633,-442.761367,0
417,/76561198023917720,2663.330000,2220.488037,-442.841963,0
308,/76561198305342194,3785.660000,3338.824219,-446.835781,0
452,/76561198157628276,2472.970000,2024.478394,-448.491606,0
420,/76561198360599155,2634.860000,2186.326416,-448.533584,0
500,/76561198136521293,2155.140000,1705.814209,-449.325791,0
442,/76561198097978813,2518.940000,2067.877930,-451.062070,0
203,/76561198133728339,5131.900000,4680.780273,-451.119727,0
448,/2426781587375903,2487.180000,2033.465332,-453.714668,0
231,/76561198123074892,4703.220000,4241.365234,-461.854766,0
263,/76561198234470852,4301.700000,3830.835449,-470.864551,0
126,/76561198064391393,6769.470000,6295.257324,-474.212676,0
476,/76561198035311471,2296.080000,1821.627197,-474.452803,0
63,/76561198060308735,8878.970000,8403.593750,-475.376250,0
562,/76561198361656403,1787.370000,1311.134155,-476.235845,0
529,/76561198125147009,1967.020000,1482.878174,-484.141826,0
69,/76561198807678383,8664.900000,8176.865234,-488.034766,0
358,/76561197993605156,3134.140000,2643.999268,-490.140732,0
287,/76561198060607066,4007.640000,3516.639648,-491.000352,0
453,/76561198307845652,2466.940000,1974.986206,-491.953794,0
456,/76561198385649410,2436.580000,1937.727783,-498.852217,0
535,/76561198171180689,1927.450000,1425.715698,-501.734302,0
540,/76561198352480236,1904.680000,1402.126587,-502.553413,0
431,/76561198448250473,2551.500000,2046.725586,-504.774414,0
435,/76561198016426901,2544.300000,2039.204346,-505.095654,0
60,/76561198055028730,9147.890000,8640.602539,-507.287461,0
314,/76561198058850810,3710.160000,3200.916016,-509.243984,0
544,/76561198409438429,1888.390000,1377.356079,-511.033921,0
51,/76561198117351899,9497.060000,8984.188477,-512.871523,0
534,/76561198071878410,1928.810000,1414.243896,-514.566104,0
408,/76561198809591920,2736.350000,2214.626221,-521.723779,0
443,/76561198271322032,2515.180000,1988.393799,-526.786201,0
539,/76561197990421999,1906.920000,1379.732178,-527.187822,0
436,/2121843957845448,2543.940000,1989.502808,-554.437192,0
93,/76561198144941265,7671.520000,7116.350098,-555.169902,0
386,/2428467200588125,2869.660000,2313.409912,-556.250088,0
327,/76561198121294107,3583.030000,3023.849609,-559.180391,0
460,/76561198153233803,2414.160000,1849.306274,-564.853726,0
342,/76561198080281652,3382.510000,2812.809814,-569.700186,0
50,/76561198301454036,9517.710000,8946.400391,-571.309609,0
367,/1799795353448452,3039.720000,2464.971191,-574.748809,0
454,/76561198079705643,2460.710000,1883.853882,-576.856118,0
533,/76561198805887285,1938.790000,1350.031372,-588.758628,0
507,/76561198042671075,2095.410000,1503.115112,-592.294888,0
368,/76561198432814884,3034.540000,2438.129150,-596.410850,0
458,/76561198062840888,2429.110000,1820.391968,-608.718032,0
246,/76561198129228390,4529.490000,3920.737793,-608.752207,0
70,/76561198164305821,8604.330000,7990.218262,-614.111738,0
530,/76561198313627963,1966.210000,1349.956909,-616.253091,0
