,name,pp,prediction,diff,sus
1186,/76561198129061883,1911.240000,2068.181641,156.941641,0
1347,/76561198846570433,1451.540000,1608.012939,156.472939,0
1826,/76561198230747564,775.338000,931.797424,156.459424,0
1381,/76561198058933994,1374.250000,1530.626465,156.376465,0
1246,/2414711301968790,1735.470000,1891.748901,156.278901,0
1822,/76561198845177871,776.596000,932.603882,156.007882,0
1816,/76561198101080112,779.925000,935.195251,155.270251,0
1071,/76561198865501102,2270.580000,2425.769043,155.189043,0
1811,/76561198315543344,783.466000,938.502441,155.036441,0
1454,/76561198081846697,1236.700000,1390.151611,153.451611,0
1014,/76561198238801024,2509.550000,2662.732178,153.182178,0
1735,/76561198068710469,866.874000,1019.076843,152.202843,0
1080,/76561198072854305,2242.590000,2393.483398,150.893398,0
1776,/76561198055346292,818.826000,968.821777,149.995777,0
1843,/76561198988907145,758.648000,907.356262,148.708262,0
487,/76561198056456272,4832.600000,4981.025391,148.425391,0
1755,/76561198046491130,848.037000,995.513245,147.476245,0
1287,/76561198318772136,1607.400000,1754.875732,147.475732,0
1733,/76561199232519494,867.917000,1014.116272,146.199272,0
1758,/76561198963220691,842.443000,987.458069,145.015069,0
1766,/76561199023544167,829.765000,974.715698,144.950698,0
1810,/76561198003549865,784.004000,928.868042,144.864042,0
1729,/76561198141655908,874.476000,1018.564697,144.088697,0
781,/76561199123093278,3322.850000,3465.104980,142.254980,0
1238,/76561198361963558,1754.960000,1896.827759,141.867759,0
1736,/76561198204647307,866.478000,1007.305969,140.827969,0
1675,/76561199155035408,936.572000,1077.356445,140.784445,0
1262,/76561198214487592,1685.520000,1825.280151,139.760151,0
1762,/76561198003182327,838.577000,978.201172,139.624172,0
1589,/76561199077257699,1043.790000,1183.301025,139.511025,0
1634,/76561198187560555,985.255000,1124.511719,139.256719,0
1752,/76561198064647935,850.163000,989.259277,139.096277,0
1730,/76561198013780871,873.444000,1011.943909,138.499909,0
1797,/76561198076124132,801.573000,939.906128,138.333128,0
1448,/76561198041559577,1245.480000,1383.275269,137.795269,0
1552,/76561198037860819,1089.320000,1226.447144,137.127144,0
1586,/76561198146663392,1044.420000,1181.378052,136.958052,0
1459,/76561198274629075,1231.460000,1368.406494,136.946494,0
1769,/76561198289791541,828.618000,965.441162,136.823162,0
1763,/3460098720672383,833.202000,969.626953,136.424953,0
1367,/76561198141619616,1420.440000,1556.292603,135.852603,0
1707,/76561198084019166,904.164000,1038.714844,134.550844,0
1360,/76561199121828540,1429.500000,1563.987305,134.487305,0
632,/76561198358931925,4005.240000,4139.137695,133.897695,0
1637,/76561198155850265,981.489000,1113.722412,132.233412,0
1560,/76561198041577636,1076.240000,1207.675903,131.435903,0
805,/76561198970378562,3149.250000,3280.296143,131.046143,0
1478,/76561197991372706,1201.880000,1332.556152,130.676152,0
1680,/76561199239117859,932.502000,1062.407715,129.905715,0
1269,/76561198165428810,1665.520000,1795.050781,129.530781,0
1334,/76561198929820414,1496.560000,1624.755981,128.195981,0
1063,/76561198077464724,2302.940000,2430.837891,127.897891,0
1577,/76561198079891125,1052.980000,1180.608398,127.628398,0
1794,/76561198148203935,805.911000,933.412170,127.501170,0
1294,/3454132741321121,1586.830000,1713.810547,126.980547,0
1789,/76561198300074220,811.359000,938.169556,126.810556,0
1657,/76561198021462220,957.786000,1084.379761,126.593761,0
1764,/76561199227561378,832.707000,959.139038,126.432038,0
924,/76561198009210986,2760.560000,2886.797607,126.237607,0
1407,/76561199035597345,1309.650000,1435.663696,126.013696,0
1723,/76561199015176611,884.679000,1009.282837,124.603837,0
1274,/76561198414367380,1646.180000,1770.212158,124.032158,0
953,/76561199173506264,2686.000000,2809.272705,123.272705,0
1841,/76561198871172453,761.114000,883.790833,122.676833,0
1699,/76561198091595027,910.395000,1033.025024,122.630024,0
1743,/76561198826239386,856.375000,978.477112,122.102112,0
1464,/76561198356439773,1224.250000,1346.155029,121.905029,0
310,/76561198151239696,6226.030000,6347.710938,121.680938,0
1648,/76561198062910875,964.972000,1086.548462,121.576462,0
1359,/76561198411270689,1434.700000,1555.873901,121.173901,0
1759,/76561199098865218,841.696000,962.784058,121.088058,0
1154,/2959231094100715,2030.730000,2151.390869,120.660869,0
1721,/76561198069209759,888.312000,1007.581299,119.269299,0
1374,/76561198835225667,1408.350000,1527.510620,119.160620,0
1523,/76561198981919900,1118.870000,1237.990601,119.120601,0
1449,/76561198285740284,1240.700000,1359.039551,118.339551,0
1774,/76561198340115398,824.852000,941.819336,116.967336,0
979,/76561198899899323,2613.120000,2728.623047,115.503047,0
1361,/76561198993398341,1428.310000,1543.715210,115.405210,0
1284,/76561198126121211,1619.510000,1734.623535,115.113535,0
1167,/76561198151524294,1974.090000,2089.059570,114.969570,0
1650,/3470248333011944,964.305000,1078.965332,114.660332,0
1738,/76561198083569272,862.005000,975.782776,113.777776,0
1190,/76561199049599712,1907.200000,2020.867798,113.667798,0
530,/76561198154518319,4561.720000,4675.191895,113.471895,0
1720,/76561199111055896,889.101000,1002.097107,112.996107,0
1778,/76561198418107288,817.680000,928.945068,111.265068,0
1682,/76561199106401770,931.870000,1042.864746,110.994746,0
689,/76561198131897864,3744.760000,3855.698975,110.938975,0
1734,/76561199029271291,867.601000,978.229919,110.628919,0
1426,/76561198302120904,1282.430000,1392.904785,110.474785,0
1297,/76561199207986614,1586.170000,1694.554810,108.384810,0
1677,/76561198198839117,935.016000,1043.278320,108.262320,0
1594,/76561198043484024,1040.900000,1149.027344,108.127344,0
1748,/76561198045361837,851.997000,959.932129,107.935129,0
1641,/76561198829874569,976.157000,1083.596191,107.439191,0
1311,/76561198068093027,1554.850000,1662.168701,107.318701,0
1715,/76561198219127232,898.196000,1005.466431,107.270431,0
1494,/76561199018987004,1179.820000,1285.564453,105.744453,0
1196,/3336258806415687,1892.310000,1997.047241,104.737241,0
359,/76561198181771203,5744.940000,5849.301758,104.361758,0
1718,/76561198196927229,890.803000,994.535767,103.732767,0
1705,/76561198871627148,906.180000,1009.226868,103.046868,0
1726,/76561199073984971,881.784000,984.204834,102.420834,0
229,/76561198030653841,7012.070000,7113.055176,100.985176,0
1687,/76561198079694404,922.763000,1022.835938,100.072937,0
1768,/76561198176159870,828.880000,928.714966,99.834966,0
1681,/3728232257227130,932.416000,1032.125610,99.709610,0
1747,/76561198052767082,854.727000,954.060059,99.333059,0
1555,/76561198058448654,1084.480000,1183.676636,99.196636,0
403,/2161926190527585,5386.320000,5485.414551,99.094551,0
1603,/76561198080454569,1027.790000,1126.730591,98.940591,0
1547,/76561198047815153,1091.620000,1190.408325,98.788325,0
1068,/76561198079034428,2285.150000,2383.827148,98.677148,0
1350,/76561198248417174,1449.480000,1547.758301,98.278301,0
1184,/76561198979540213,1912.920000,2010.905640,97.985640,0
1779,/76561198082817270,817.398000,915.235657,97.837657,0
1452,/76561198986185425,1238.500000,1334.609497,96.109497,0
525,/76561199091489382,4575.730000,4671.812988,96.082988,0
1702,/76561198308787702,908.043000,1004.097778,96.054778,0
1662,/76561198073319109,954.936000,1050.593384,95.657384,0
1689,/76561198864513327,921.088000,1015.615479,94.527479,0
1400,/76561198159255258,1322.630000,1416.900269,94.270269,0
1358,/76561198993712833,1436.380000,1529.707397,93.327397,0
1731,/76561197964824884,872.323000,965.649841,93.326841,0
1234,/76561198058301008,1763.360000,1855.503052,92.143052,0
1203,/76561199090425247,1885.630000,1977.683105,92.053105,0
1614,/76561199157861496,1010.090000,1102.072021,91.982021,0
1709,/76561198071413590,902.833000,994.237549,91.404549,0
1180,/76561198311912674,1923.750000,2015.111206,91.361206,0
1683,/76561198060071572,931.354000,1022.291565,90.937565,0
524,/76561198300099367,4583.610000,4674.024902,90.414902,0
1339,/76561198357029766,1476.030000,1566.354858,90.324858,0
1690,/2641066292598951,920.825000,1011.109863,90.284863,0
1421,/3347377652013205,1286.440000,1376.187500,89.747500,0
1504,/76561198380103303,1158.100000,1246.950684,88.850684,0
1601,/3518974984791525,1029.680000,1118.276978,88.596978,0
1365,/76561198867073345,1424.420000,1512.864258,88.444258,0
1249,/76561199060800390,1728.920000,1817.052368,88.132368,0
1602,/76561198128064107,1029.040000,1117.000244,87.960244,0
360,/76561198313608388,5741.110000,5828.035156,86.925156,0
1607,/5749914325049658,1014.950000,1101.290649,86.340649,0
1074,/76561198965627619,2265.950000,2351.611816,85.661816,0
1676,/76561199079725528,936.427000,1022.080627,85.653627,0
1673,/3046720355439444,941.220000,1026.702759,85.482759,0
1498,/1370328833091737,1173.580000,1258.663574,85.083574,0
1703,/76561198057254092,907.340000,992.159302,84.819302,0
1377,/76561198164893145,1395.540000,1480.093506,84.553506,0
1674,/76561198023380432,939.924000,1024.310913,84.386913,0
1608,/76561198139358561,1014.800000,1098.816895,84.016895,0
960,/76561198864379334,2657.130000,2740.707520,83.577520,0
1685,/76561198439002009,929.401000,1010.805542,81.404542,0
1315,/76561198319160623,1538.870000,1619.824707,80.954707,0
1746,/76561198009665529,854.846000,935.478394,80.632394,0
1706,/76561199197034536,905.027000,984.201172,79.174172,0
1307,/76561198965089841,1565.920000,1643.643799,77.723799,0
1653,/76561198040614187,960.104000,1036.554810,76.450810,0
1612,/76561198241333836,1013.570000,1089.446167,75.876167,0
1396,/76561199083083381,1337.640000,1413.228760,75.588760,0
1344,/76561198025350628,1461.740000,1536.573242,74.833242,0
1695,/76561198357447539,914.136000,988.951294,74.815294,0
288,/2028432133927657,6365.350000,6439.604492,74.254492,0
1722,/76561198994011653,884.839000,959.042908,74.203908,0
1717,/76561199055833820,892.006000,965.590271,73.584271,0
918,/76561198836381504,2773.670000,2847.114990,73.444990,0
55,/76561198948522366,9609.500000,9681.971680,72.471680,0
908,/3593560450703778,2796.600000,2868.891602,72.291602,0
1318,/76561198069822625,1535.600000,1607.233154,71.633154,0
1231,/76561198996675720,1783.620000,1855.179443,71.559443,0
1048,/76561198267279646,2371.110000,2442.387939,71.277939,0
1737,/76561198327440297,865.790000,936.542847,70.752847,0
1357,/76561199026872162,1438.470000,1508.856323,70.386323,0
1701,/76561198109846652,909.097000,979.161987,70.064987,0
702,/76561198812526972,3708.470000,3778.486328,70.016328,0
1691,/76561198268435574,920.517000,989.597168,69.080168,0
1781,/76561198797137513,816.419000,885.320068,68.901068,0
1692,/76561199062569274,920.391000,988.940552,68.549552,0
1693,/76561198098968855,917.953000,986.466370,68.513370,0
1475,/76561199214665423,1205.360000,1273.037476,67.677476,0
510,/76561198823499052,4673.930000,4740.920898,66.990898,0
1619,/76561198315148129,1004.070000,1070.112915,66.042915,0
1380,/76561197990409167,1379.250000,1443.433350,64.183350,0
377,/76561198122253803,5625.870000,5689.862305,63.992305,0
1183,/76561198169360994,1916.390000,1978.632690,62.242690,0
1593,/76561198120271861,1042.500000,1104.707886,62.207886,0
1433,/76561198141906458,1273.750000,1334.254150,60.504150,0
144,/76561199067456152,8026.160000,8086.387207,60.227207,0
90,/76561198014681219,8831.950000,8891.022461,59.072461,0
1474,/76561198035455414,1208.720000,1266.029053,57.309053,0
1330,/76561198346911297,1505.740000,1562.895996,57.155996,0
1499,/76561198071632126,1173.580000,1230.133057,56.553057,0
731,/76561198376175712,3542.550000,3598.697266,56.147266,0
749,/76561199088572470,3464.130000,3520.271484,56.141484,0
280,/76561198281615822,6468.150000,6523.925293,55.775293,0
1704,/76561199021378211,906.872000,962.527588,55.655588,0
469,/76561198326391455,4982.690000,5037.325684,54.635684,0
1700,/76561198333883556,910.324000,964.851685,54.527685,0
1628,/3666398716786999,994.556000,1048.934204,54.378204,0
1635,/4408391015904529,982.471000,1036.085815,53.614815,0
1710,/76561198171132774,902.135000,955.743713,53.608713,0
1727,/76561198068418886,881.479000,934.630920,53.151920,0
1739,/76561198960064994,861.871000,914.475647,52.604647,0
1256,/76561197966590249,1699.630000,1751.122803,51.492803,0
1559,/76561198357296145,1077.890000,1129.352539,51.462539,0
1714,/76561198171406845,899.253000,949.927307,50.674307,0
1644,/76561198936034810,974.897000,1024.741943,49.844943,0
1364,/76561198826047920,1424.810000,1474.082275,49.272275,0
549,/76561198266727647,4447.080000,4495.437500,48.357500,0
1427,/76561197991843271,1281.720000,1329.015259,47.295259,0
1647,/76561198058850728,966.955000,1013.861938,46.906938,0
1282,/76561198434505307,1620.370000,1666.938110,46.568110,0
1606,/76561199129800803,1015.500000,1061.621216,46.121216,0
1148,/76561198846986259,2063.000000,2108.798096,45.798096,0
1711,/76561198395044592,901.664000,946.530029,44.866029,0
1684,/2557659564318252,930.630000,975.457458,44.827458,0
1716,/76561198964301378,894.892000,938.715576,43.823576,0
1387,/76561198263302439,1364.170000,1407.577637,43.407637,0
240,/76561198158362613,6883.870000,6926.970703,43.100703,0
1658,/76561198184275542,957.473000,1000.515015,43.042015,0
1670,/76561199133517695,945.014000,987.938049,42.924049,0
1354,/2674411789268113,1444.090000,1486.466064,42.376064,0
1652,/76561198080683725,962.557000,1004.908752,42.351752,0
466,/76561198067127920,5000.210000,5042.301270,42.091270,0
1568,/3467973386662195,1068.540000,1110.486572,41.946572,0
1697,/76561198140242796,910.744000,952.007141,41.263141,0
1728,/76561197976730050,879.270000,919.964600,40.694600,0
1667,/76561198037301768,949.597000,990.130859,40.533859,0
1668,/76561197993179381,947.717000,988.229675,40.512675,0
1302,/76561198945011405,1572.250000,1612.628052,40.378052,0
1001,/76561198012527468,2533.360000,2573.262207,39.902207,0
1713,/76561198271496457,899.320000,939.055115,39.735115,0
1584,/76561199105493637,1045.580000,1082.909546,37.329546,0
1502,/76561198130004303,1169.310000,1206.125732,36.815732,0
1236,/76561198419668144,1758.270000,1794.917969,36.647969,0
1157,/76561199177279959,2022.190000,2057.928467,35.738467,0
1678,/4511832115565888,933.596000,968.725769,35.129769,0
893,/76561198803954451,2833.280000,2868.399414,35.119414,0
1633,/2323086947782236,986.849000,1021.469299,34.620299,0
1578,/76561198375461088,1052.770000,1086.776733,34.006733,0
903,/76561198050300637,2808.690000,2842.392334,33.702334,0
1320,/76561198394372382,1529.990000,1563.596558,33.606558,0
1591,/76561198039898990,1043.310000,1076.778320,33.468320,0
1514,/76561198322716834,1135.190000,1168.547241,33.357241,0
1204,/76561198063669106,1879.820000,1912.926514,33.106514,0
283,/76561199192729348,6452.450000,6485.080566,32.630566,0
1694,/76561198373316974,917.330000,949.541870,32.211870,0
790,/76561198011021472,3227.230000,3259.101074,31.871074,0
1724,/76561198126054415,883.593000,914.106018,30.513018,0
846,/76561198237189826,3001.510000,3030.443848,28.933848,0
1469,/76561198171398661,1212.110000,1240.797852,28.687852,0
1444,/76561198835288087,1253.490000,1280.773071,27.283071,0
1708,/76561198207813325,902.982000,930.185791,27.203791,0
1660,/76561198399391333,956.877000,983.733398,26.856398,0
1696,/76561198155063601,913.527000,939.845459,26.318459,0
1566,/76561198879292367,1071.860000,1097.219604,25.359604,0
498,/76561198219305119,4704.740000,4729.673828,24.933828,0
1664,/76561199107195595,952.472000,977.357178,24.885178,0
1617,/76561198084397011,1005.530000,1029.868042,24.338042,0
1453,/76561198070152497,1238.120000,1260.731201,22.611201,0
1493,/76561198118978685,1180.070000,1202.410278,22.340278,0
896,/76561198037384865,2822.300000,2844.346924,22.046924,0
1418,/1710233202410844,1291.070000,1312.107178,21.037178,0
1228,/76561199098982761,1790.060000,1810.846313,20.786313,0
1264,/76561198059106409,1681.280000,1701.681641,20.401641,0
1223,/76561198996747962,1803.740000,1821.843750,18.103750,0
1376,/76561198155452120,1400.610000,1418.642334,18.032334,0
1686,/76561198807369262,927.500000,944.252747,16.752747,0
552,/76561198038712575,4442.020000,4458.601074,16.581074,0
1512,/2855272347900581,1137.320000,1153.387939,16.067939,0
1595,/76561198089701693,1039.960000,1055.834961,15.874961,0
1179,/76561198245064944,1924.410000,1940.282593,15.872593,0
738,/76561199135172043,3505.640000,3521.171387,15.531387,0
217,/76561198077357358,7156.160000,7171.189941,15.029941,0
1643,/76561198195072243,975.128000,989.790894,14.662894,0
1613,/76561198079859542,1011.810000,1026.413086,14.603086,0
1462,/76561198267524521,1226.710000,1241.075317,14.365317,0
1624,/76561198103841716,996.746000,1010.945251,14.199251,0
722,/76561199046014042,3580.610000,3594.676025,14.066025,0
1651,/76561198433991661,962.609000,976.620544,14.011544,0
1485,/76561198089292167,1188.390000,1201.481445,13.091445,0
1574,/76561198343959153,1058.540000,1070.915649,12.375649,0
23,/76561198350761117,10770.600000,10782.258789,11.658789,0
1540,/76561198315098852,1102.930000,1114.132202,11.202202,0
1626,/76561198122377721,995.831000,1006.779419,10.948419,0
1218,/76561199226631626,1815.930000,1826.780518,10.850518,0
1413,/76561198797433010,1302.070000,1312.888184,10.818184,0
1537,/76561198275029825,1105.190000,1115.574463,10.384463,0
1532,/76561198164361364,1108.890000,1119.199829,10.309829,0
1408,/76561198034508052,1304.930000,1314.482422,9.552422,0
938,/76561199099365933,2731.650000,2740.966309,9.316309,0
511,/76561198931330625,4673.860000,4682.999512,9.139512,0
990,/76561198796852097,2578.610000,2587.398682,8.788682,0
1665,/76561198117096039,951.732000,959.656128,7.924128,0
1445,/76561197991113489,1249.020000,1256.786865,7.766865,0
1639,/76561198093796748,979.544000,986.768860,7.224860,0
289,/76561199159374283,6359.090000,6365.256836,6.166836,0
792,/76561199081930235,3214.480000,3220.274170,5.794170,0
1604,/76561198025136886,1020.900000,1026.235596,5.335596,0
1495,/3375474622567960,1178.920000,1184.206299,5.286299,0
463,/76561197975703388,5015.240000,5019.541992,4.301992,0
1088,/76561198059355484,2216.180000,2220.335205,4.155205,0
540,/76561198384489412,4505.880000,4509.973633,4.093633,0
1378,/76561198181245757,1391.770000,1395.184448,3.414448,0
1018,/76561198174744966,2502.780000,2505.809326,3.029326,0
1543,/76561198053190046,1094.950000,1097.713989,2.763989,0
1638,/76561197965284105,980.460000,982.533142,2.073142,0
1275,/76561198141922595,1639.520000,1641.236938,1.716938,0
851,/76561198017142254,2995.390000,2996.936523,1.546523,0
1416,/76561198393051587,1293.190000,1293.576050,0.386050,0
1579,/76561199228968055,1051.370000,1051.644653,0.274653,0
1654,/76561199141828993,959.949000,958.421509,-1.527491,0
447,/76561199043219678,5086.310000,5084.470703,-1.839297,0
1596,/76561198030775813,1039.840000,1037.913208,-1.926792,0
762,/76561198208479924,3404.140000,3401.688965,-2.451035,0
1588,/76561198834603840,1043.800000,1040.834839,-2.965161,0
1553,/76561198119590160,1088.410000,1082.580688,-5.829312,0
1326,/76561198025087820,1517.200000,1510.646240,-6.553760,0
338,/76561198119103883,5973.450000,5965.801758,-7.648242,0
880,/76561198815635828,2897.160000,2889.343994,-7.816006,0
1631,/2254182158031941,991.272000,983.284058,-7.987942,0
213,/76561198055768349,7195.560000,7187.312012,-8.247988,0
1436,/76561198082461292,1267.250000,1258.668213,-8.581787,0
941,/76561198432483168,2721.100000,2712.426025,-8.673975,0
1513,/76561199226284994,1136.560000,1127.688843,-8.871157,0
1389,/76561198119871292,1362.890000,1353.838745,-9.051255,0
516,/76561199074175326,4644.500000,4635.170410,-9.329590,0
307,/76561198373739427,6235.380000,6225.673340,-9.706660,0
1627,/76561198030993750,994.973000,984.788635,-10.184365,0
1511,/76561198414718341,1142.450000,1131.654053,-10.795947,0
1471,/76561198164771998,1211.820000,1200.386353,-11.433647,0
1172,/76561199029764660,1964.810000,1953.060669,-11.749331,0
81,/76561198132282870,9009.540000,8997.071289,-12.468711,0
1573,/76561197971701812,1059.760000,1046.963135,-12.796865,0
1630,/76561198374908553,993.273000,980.208435,-13.064565,0
1201,/76561198136325808,1886.590000,1873.335327,-13.254673,0
1003,/76561198972042406,2529.750000,2516.059326,-13.690674,0
661,/76561198214241372,3830.720000,3815.839844,-14.880156,0
877,/76561198119079262,2905.650000,2890.558350,-15.091650,0
425,/76561198857892417,5242.220000,5226.855469,-15.364531,0
62,/76561198972259423,9349.090000,9333.526367,-15.563633,0
1672,/76561198330484618,941.809000,925.974731,-15.834269,0
1659,/76561198388338481,957.416000,940.583679,-16.832321,0
785,/76561198313098861,3263.940000,3246.841797,-17.098203,0
304,/76561199068755245,6254.000000,6236.134277,-17.865723,0
1023,/76561198274863393,2481.320000,2462.910889,-18.409111,0
138,/76561199111386669,8088.630000,8070.130371,-18.499629,0
1623,/76561198307641582,999.110000,980.329834,-18.780166,0
139,/2559696457405971,8081.410000,8062.529297,-18.880703,0
436,/76561198797432098,5184.540000,5164.986328,-19.553672,0
1022,/3776249792486074,2497.290000,2477.719971,-19.570029,0
619,/76561198232222988,4047.950000,4027.993408,-19.956592,0
1373,/4011652968848392,1408.880000,1388.550415,-20.329585,0
20,/76561198799630692,11077.900000,11056.856445,-21.043555,0
51,/76561198255733639,9818.360000,9795.757812,-22.602188,0
476,/76561198383718018,4907.210000,4884.110840,-23.099160,0
665,/76561198207683563,3796.050000,3772.791992,-23.258008,0
28,/76561199070578780,10490.700000,10467.234375,-23.465625,0
1655,/76561198375584525,959.515000,935.770508,-23.744492,0
210,/76561198827145337,7224.640000,7200.713379,-23.926621,0
977,/76561198097789704,2619.840000,2595.337158,-24.502842,0
1554,/76561199086896508,1087.310000,1061.349121,-25.960879,0
1283,/76561198220727452,1620.270000,1593.409668,-26.860332,0
145,/76561198013351403,8011.070000,7983.741699,-27.328301,0
592,/76561199091608848,4213.100000,4185.373535,-27.726465,0
1587,/76561198410785856,1044.060000,1015.935486,-28.124514,0
1640,/76561198197202855,978.276000,948.970032,-29.305968,0
1569,/76561199000771383,1068.140000,1038.623047,-29.516953,0
212,/76561198864380504,7203.050000,7173.523926,-29.526074,0
1383,/76561198010685384,1371.220000,1340.812378,-30.407622,0
22,/76561198291827338,10846.700000,10815.874023,-30.825977,0
1250,/4220341208007635,1727.610000,1696.113525,-31.496475,0
678,/76561198810753643,3766.440000,3734.842041,-31.597959,0
1516,/76561198198609269,1128.230000,1096.374268,-31.855732,0
1582,/76561197982954918,1047.750000,1014.190918,-33.559082,0
4,/76561198825880947,12551.000000,12516.910156,-34.089844,0
423,/76561198330939464,5265.560000,5231.165039,-34.394961,0
1597,/76561198273770211,1037.380000,1002.088257,-35.291743,0
734,/76561199114319919,3536.400000,3499.022949,-37.377051,0
974,/76561198050158257,2634.950000,2597.448486,-37.501514,0
1620,/2339272742784960,1002.080000,964.358215,-37.721785,0
1571,/76561198435786809,1061.280000,1023.162048,-38.117952,0
471,/76561198965424292,4973.090000,4933.691406,-39.398594,0
966,/76561198408974095,2648.040000,2608.240967,-39.799033,0
408,/76561198368500445,5358.750000,5318.508789,-40.241211,0
1410,/76561198169331174,1302.930000,1261.943115,-40.986885,0
894,/76561197968071740,2825.020000,2784.021973,-40.998027,0
1477,/76561199070945205,1203.220000,1161.276001,-41.943999,0
1611,/76561198072981345,1014.000000,970.646851,-43.353149,0
1042,/76561198025912108,2402.600000,2359.015137,-43.584863,0
701,/76561198978578422,3714.420000,3669.126709,-45.293291,0
1076,/76561198052901947,2261.970000,2216.503418,-45.466582,0
626,/76561198300966152,4023.870000,3976.500977,-47.369023,0
259,/76561198839695249,6755.650000,6707.550781,-48.099219,0
1656,/76561199119874628,958.222000,910.046265,-48.175735,0
1398,/76561198224453056,1326.130000,1277.707275,-48.422725,0
521,/76561198056651599,4616.820000,4566.707031,-50.112969,0
692,/76561198298286688,3741.560000,3690.674805,-50.885195,0
1600,/76561198119894986,1031.240000,978.720093,-52.519907,0
227,/76561198089710774,7036.590000,6983.297363,-53.292637,0
500,/76561198113078425,4698.040000,4644.683594,-53.356406,0
874,/76561198350310663,2921.260000,2866.743896,-54.516104,0
1431,/76561198964424555,1277.820000,1222.927490,-54.892510,0
1605,/76561199070203755,1015.960000,960.965149,-54.994851,0
1556,/76561198054595830,1083.980000,1028.081787,-55.898213,0
490,/76561198067628124,4775.840000,4719.784668,-56.055332,0
1636,/76561198151738825,982.295000,925.979065,-56.315935,0
531,/76561198288609751,4561.410000,4504.928223,-56.481777,0
355,/76561198846710610,5770.180000,5713.430664,-56.749336,0
1397,/76561199126422441,1327.880000,1270.559570,-57.320430,0
440,/76561198093313554,5147.480000,5089.744141,-57.735859,0
1388,/76561198171948063,1363.020000,1305.029663,-57.990337,0
935,/76561198272779773,2740.540000,2681.608643,-58.931357,0
1564,/76561198064208458,1072.620000,1013.556091,-59.063909,0
1509,/76561199165115703,1146.080000,1086.755371,-59.324629,0
1199,/76561198821991705,1889.190000,1829.813843,-59.376157,0
1390,/76561198936635647,1362.320000,1300.611694,-61.708306,0
628,/76561198067150616,4014.730000,3953.017822,-61.712178,0
1133,/76561198340592431,2093.740000,2031.633423,-62.106577,0
843,/76561198170034525,3006.630000,2944.491943,-62.138057,0
108,/76561198155524471,8558.090000,8495.313477,-62.776523,0
647,/76561198357617538,3896.490000,3832.608887,-63.881113,0
739,/76561198175752529,3497.960000,3433.660645,-64.299355,0
1409,/76561198052997937,1304.590000,1239.735474,-64.854526,0
686,/76561198878641174,3749.110000,3684.213135,-64.896865,0
1108,/76561198154277418,2157.560000,2092.201172,-65.358828,0
1480,/76561198034140577,1197.270000,1131.495361,-65.774639,0
808,/76561198129189572,3137.770000,3071.473633,-66.296367,0
1298,/76561198001303592,1584.180000,1517.462280,-66.717720,0
658,/76561198376037354,3843.460000,3776.669189,-66.790811,0
1561,/76561198305404830,1075.940000,1008.491699,-67.448301,0
1518,/76561198145887271,1127.780000,1060.094604,-67.685396,0
969,/76561199191395977,2646.190000,2577.566162,-68.623838,0
1599,/76561198342816135,1033.000000,963.473755,-69.526245,0
431,/76561198805745143,5211.690000,5141.602051,-70.087949,0
703,/76561197965967125,3707.650000,3636.809082,-70.840918,0
579,/76561198014480160,4268.110000,4197.221680,-70.888320,0
828,/76561198142792297,3054.880000,2983.720459,-71.159541,0
33,/76561198813018878,10435.700000,10364.160156,-71.539844,0
1222,/76561198145092546,1803.980000,1732.387451,-71.592549,0
1530,/76561198042973951,1110.660000,1038.862183,-71.797817,0
1536,/76561199165263282,1107.470000,1035.495239,-71.974761,0
1526,/76561198011811545,1117.140000,1044.377563,-72.762437,0
1150,/76561199117893212,2051.230000,1978.238037,-72.991963,0
1124,/2689257667841276,2109.300000,2036.158569,-73.141431,0
1522,/76561198821727106,1119.300000,1046.145996,-73.154004,0
265,/76561198882279788,6670.710000,6597.429199,-73.280801,0
610,/76561198090553659,4097.060000,4023.465332,-73.594668,0
1037,/76561198251645072,2428.880000,2353.245361,-75.634639,0
1517,/76561198073188871,1127.980000,1052.214722,-75.765278,0
278,/76561199021338378,6559.960000,6483.365234,-76.594766,0
1542,/76561198191841219,1098.330000,1021.395203,-76.934797,0
1581,/76561198056835596,1048.050000,970.128540,-77.921460,0
1525,/76561198057087069,1117.280000,1038.794434,-78.485566,0
1434,/76561198128413367,1273.060000,1194.569824,-78.490176,0
644,/76561198059549049,3940.410000,3861.489990,-78.920010,0
1012,/2199371096833718,2513.000000,2433.378174,-79.621826,0
1544,/76561198060293632,1094.340000,1014.043518,-80.296482,0
813,/76561198032587057,3111.710000,3028.886719,-82.823281,0
1450,/76561199211407510,1239.650000,1156.724854,-82.925146,0
1182,/76561198066534140,1919.630000,1836.631592,-82.998408,0
337,/76561198166022552,5975.740000,5892.391602,-83.348398,0
1575,/76561199111917468,1057.350000,973.888672,-83.461328,0
297,/76561198141802077,6318.780000,6234.400879,-84.379121,0
855,/76561198146461557,2978.880000,2894.292236,-84.587764,0
1576,/76561199255217744,1053.650000,968.709045,-84.940955,0
450,/76561199166862922,5065.530000,4978.580078,-86.949922,0
910,/76561199030698294,2795.870000,2708.894775,-86.975225,0
1000,/76561198382071042,2545.100000,2457.405029,-87.694971,0
958,/76561198084616207,2664.220000,2576.178711,-88.041289,0
1567,/76561198318699175,1070.270000,982.216736,-88.053264,0
167,/76561199101242969,7751.440000,7663.302246,-88.137754,0
556,/76561198391592398,4415.490000,4326.228516,-89.261484,0
