,rank,pp,playerName,acc1,pp1,scoreRank1,acc2,pp2,scoreRank2,acc3,pp3,scoreRank3,acc4,pp4,scoreRank4,acc5,pp5,scoreRank5,acc6,pp6,scoreRank6,acc7,pp7,scoreRank7,acc8,pp8,scoreRank8,acc9,pp9,scoreRank9,acc10,pp10,scoreRank10,avgTopAcc,avgAcc,avgStars
123,11696,3266.87,맛집,0.9063671348053588,192.681,1007,0.9064779276555307,186.257,526,0.9153216391718355,180.647,1374,0.8946683156254166,171.678,1308,0.9310581351562727,159.817,1566,0.8276712249271494,158.978,2323,0.8808564221826095,151.534,470,0.8667781198236734,150.521,2039,0.8602930432125825,145.738,3799,0.8924133292982279,140.315,3732,0.8881905291858658,0.8197135286958573,5.538
124,11751,3252.41,walo,0.8779394640972388,152.058,1358,0.8563288809279171,137.26,1949,0.8103030604769593,133.17,1791,0.891187610753248,132.469,593,0.7964498049325371,131.41,6119,0.8509110846793627,128.883,4399,0.8245781811756475,125.695,1505,0.7400928219583724,124.924,1527,0.8552993599240375,123.818,2485,0.8035843420845779,122.414,2831,0.83066746110099,0.7518421631574086,5.848000000000001
125,11772,3247.26,EVILDEMON,0.899219575608311,167.999,2886,0.8382953755670963,166.599,1796,0.8767418317623671,152.691,3011,0.8693693549846451,149.423,1944,0.84824536817238,147.731,4867,0.8287185471909061,142.509,2210,0.863431275748187,140.53,1612,0.7967973530781709,139.977,2101,0.8168805057268617,137.935,3476,0.7816250612928082,133.964,4977,0.8419324249131733,0.8160505120245025,6.273000000000001
126,11774,3246.91,kNyak,0.9274459544421337,130.402,595,0.9142030040100925,129.452,1329,0.762699516667659,127.301,2795,0.8802110570340259,126.178,3564,0.903504310612169,124.825,2920,0.8422298032953474,121.438,5144,0.8130441021417831,120.934,1162,0.8543300197408628,120.662,2281,0.8594455583028104,120.363,3437,0.8800516010538859,119.967,1407,0.863716492730077,0.8193034012929039,4.787000000000001
127,11803,3238.59,KangYiDawn,0.8373340975063548,141.802,2994,0.8748064324002383,137.784,1306,0.8476988946812132,134.076,1974,0.8998335086600346,133.365,644,0.8507565763588981,129.006,1526,0.8336430989727958,127.404,969,0.7769897293929486,126.661,1763,0.8202325825039287,125.248,2396,0.872579463029578,123.66,1918,0.8679087431236212,123.281,4800,0.8481783126629612,0.8686468355055458,5.413
128,11938,3196.57,미시감,0.8952037619404438,173.196,1399,0.9222390181845393,171.055,255,0.8876086205255856,167.845,4002,0.8967558691071064,141.307,2146,0.9382253537262989,132.806,1136,0.8365514466965805,128.174,2134,0.9168052960939886,127.742,975,0.8750983799406437,124.752,2072,0.8589773070327003,124.615,1541,0.8556023215162734,122.292,1472,0.888306737476416,0.8405720391322545,5.322
129,11990,3181.4,Shariel,0.9132017623121935,268.887,300,0.9145370887556434,266.553,583,0.9217223109915061,261.128,771,0.8841991764684283,249.888,1027,0.9045429024577164,247.96,679,0.8949911967196813,209.945,2043,0.8401656910625065,208.248,898,0.8766853038366864,207.514,1137,0.8495318411699512,203.399,2477,0.9136223429848085,202.719,335,0.8913199616759122,0.8631841694120608,7.714
130,12015,3174.7,Rte,0.8258810455700547,148.597,1096,0.8552510096062359,144.084,2095,0.7984443868291419,134.563,3955,0.7943656049616314,130.391,3396,0.8032143213125211,128.265,4330,0.8087788641564385,128.222,1900,0.7695838724236498,128.161,4136,0.8532184546101342,126.243,3817,0.865948303417316,124.344,1037,0.8350331172279728,123.707,6724,0.8209718980115095,0.7755795756597705,6.1450000000000005
131,12044,3166.08,LimGoon,0.8631379962192817,135.384,3580,0.8706494260201277,132.112,1738,0.9240765278400046,129.426,822,0.8341846371440592,128.891,482,0.8851438745620585,125.886,856,0.8474615390494241,125.079,645,0.8387006181824409,124.831,3651,0.8893459077971788,120.947,2561,0.8662871183291883,116.673,432,0.8539155464244371,116.441,2006,0.86729031915682,0.8184542574124208,4.773
132,12067,3159.37,NepuG,0.8996196152680139,149.741,3760,0.8834075069869459,131.632,3712,0.8474673152934022,128.481,5662,0.9290350720672496,127.512,930,0.90132069745357,121.495,1906,0.865186297818194,120.425,365,0.9004880132246047,120.337,1748,0.8913740990467334,120.216,1307,0.9129199229878784,119.396,348,0.8840172176105295,118.433,841,0.8914835757757119,0.8017437492164603,4.196
133,12218,3116.03,RH,0.8475537636083779,188.569,540,0.8932535332973769,184.559,762,0.8585132205125359,183.63,1981,0.8729456408800201,177.933,1630,0.855267869628281,177.771,2312,0.8820788467092197,177.186,1357,0.9245755138516533,175.946,347,0.8250482740338415,171.848,4943,0.9008984488911724,169.791,1063,0.8694018849996148,169.536,1137,0.8729536996412095,0.836502320142499,6.401000000000001
134,12221,3115.45,Shana,0.8059756851432104,164.599,1704,0.7851563546038386,146.428,4535,0.7446231286982024,143.456,1815,0.7494935076247826,142.969,2608,0.7795513948966635,138.701,2629,0.7568227391860172,133.843,2798,0.7697460315913112,130.21,1428,0.7183855527490729,130.064,5433,0.8865608426293156,129.218,2061,0.8365504119076357,127.494,1894,0.783286564903005,0.720152825524697,7.404999999999999
135,12279,3100.73,gogoodhi1,0.854295348473683,138.118,1305,0.7962362276962452,136.805,2737,0.8049171289068987,134.232,1142,0.7696647499186287,124.234,4087,0.7843448031850394,124.168,5160,0.8540739531224487,123.925,2705,0.8299698224875172,121.112,1797,0.8150393412900738,117.975,6125,0.7308096552067019,116.845,2404,0.8192084346965793,112.82,5220,0.8058559464983818,0.7735138045109299,6.168
136,12384,3074.8,DONA,0.8710102176050618,141.009,1403,0.8601073577347842,126.242,3442,0.8489648469733923,121.891,1896,0.9207636947600072,121.521,1139,0.8909646382891407,120.859,780,0.8332776137670771,119.624,3111,0.8209998406957466,119.192,2639,0.8210788801798382,119.01,1638,0.8661934338952972,117.93,649,0.8147002881554362,117.845,1419,0.8548060812055782,0.7968283648070432,4.947
137,12386,3073.99,LoYe,0.8959313976229878,220.252,1400,0.9172296589638096,213.036,2029,0.891284070888175,205.296,396,0.9063416846336843,186.126,933,0.8993554138723749,178.504,3521,0.8801563531522392,169.606,683,0.8928295345997888,168.321,1245,0.8059479026190646,157.717,1787,0.887202492211838,157.434,2329,0.8281088804039907,155.815,3488,0.8804387388967954,0.7903482195022409,6.3229999999999995
138,12480,3050.8,zippy25,0.8288527595170795,141.482,2137,0.8489850586535165,141.023,1887,0.8941603888107352,134.557,429,0.8653166254901826,132.562,1410,0.8236013115830849,130.869,1626,0.8022692071425946,129.253,3970,0.8344309615610918,127.185,900,0.89286850737292,126.343,385,0.907976993011318,125.131,755,0.8036853136033083,124.46,4073,0.850214712674583,0.820381139695164,5.425
139,12600,3022.79,MedFox,0.8830766123408819,192.899,650,0.9137038746286895,176.993,1084,0.8857425475473225,174.943,692,0.8464850241545894,163.419,1271,0.8925703229509486,162.621,1152,0.8278026511730098,154.288,2291,0.9303694246217217,149.799,399,0.8698174123856631,147.902,1383,0.9260363658006726,147.202,157,0.8430142237465954,145.151,888,0.8818618459350093,0.8645739185428184,5.699999999999998
140,12616,3017.04,Decibe1Magic,0.8996196152680139,149.741,3760,0.9019663745754894,126.941,425,0.9157226236083614,124.363,463,0.9127001614101612,124.316,2293,0.8335553767031412,121.991,3805,0.9268261150614092,121.154,394,0.9188776218919295,118.139,366,0.9398151795182548,116.545,1614,0.7873546743111961,116.511,3599,0.9240803873036629,115.278,320,0.896051812965162,0.8092701546319553,4.045
141,12980,2927.49,Aløne Øff the Estus,0.8775707232675847,149.778,4081,0.9192222926328658,132.367,916,0.8928365743538696,128.757,624,0.815904225317945,124.565,2708,0.9030322030635536,122.928,1180,0.8633496751429202,122.844,1669,0.8486487092566499,121.967,690,0.8611338325048764,121.596,5168,0.8415251763332109,118.982,4472,0.8291936204174939,116.956,4876,0.865241703229097,0.7980887789887053,4.824
142,13138,2889.42,Moong,0.8094299743945035,149.948,518,0.8843127772317645,143.921,3008,0.8132628684536404,131.157,4891,0.9068724605045073,130.812,186,0.8846384839430727,129.033,987,0.8097747427545943,125.101,2862,0.8822123656768254,124.156,1218,0.8973543594421999,123.09,953,0.8719677554107911,121.905,2596,0.8206413970787261,119.824,3800,0.8580467184890624,0.8556947280103677,5.160000000000001
143,13379,2830.64,Zero64,0.9108111089052126,119.991,1726,0.7346110379153857,119.705,1661,0.6247908692161813,114.432,1967,0.7312413253703812,110.806,3260,0.8687970690006106,109.722,1034,0.9019206788209805,109.448,3515,0.898600247614886,108.51,2095,0.8713967378585455,108.004,1644,0.7763505876719727,107.083,2393,0.8246839408578539,106.64,2786,0.814320360323201,0.7360072840393386,5.386
144,13496,2802.34,conymom,0.8106571951500502,174.964,4059,0.8448006511564811,158.955,5509,0.786437907012652,157.649,2178,0.7910129949982855,156.979,2670,0.7973529778998627,155.332,3724,0.8073656217261664,150.753,2198,0.7822161154185887,144.899,3776,0.8001051199801228,144.742,2914,0.7973289483765641,141.379,2307,0.8027019093779308,136.233,3728,0.8019979441096703,0.7523406373583881,7.615
145,13557,2788.23,SION,0.8650466164599897,140.214,1298,0.859963866905025,126.649,1055,0.8650709197661463,118.779,2789,0.9022187734911128,116.651,982,0.8843986047725637,110.537,2093,0.8985574498133764,108.487,680,0.7611747550882093,108.352,1678,0.8184184893296732,107.276,1799,0.8355860036414903,107.028,4335,0.8770857814336075,106.09,1162,0.8567521260701193,0.7951872806823935,4.563
146,13671,2760.55,천화백부(天和伯符),0.9248748235930945,122.382,555,0.8808051676115599,111.488,584,0.9302334684747658,107.093,622,0.897904503647641,106.383,1044,0.9351260232948075,105.375,239,0.9076498655819387,105.353,609,0.9180095686133501,105.075,291,0.9226903789484568,104.853,829,0.959349404396006,104.852,278,0.8943809013470315,104.333,875,0.9171024105508649,0.8955487935818078,3.11
147,13706,2753.34,ซβ๖^FINICS^๖βซ,0.8411466476281709,200.644,3128,0.8682629441012909,199.915,764,0.8515862476021838,180.528,729,0.8281130057257913,169.765,2013,0.868918872851484,160.283,3518,0.7496661760508598,158.526,2155,0.7733561144558564,153.43,1584,0.8064535297932635,150.903,2841,0.8261020599381879,146.081,3089,0.8480624482142078,134.045,4695,0.8261668046361296,0.8420863541242278,7.093000000000001
148,13714,2749.98,Twinpigs,0.8928205070397133,207.88,2258,0.8707050280356651,191.214,1414,0.9234002881600135,184.428,2346,0.8564874888686649,169.55,2296,0.8119612282799501,164.384,3283,0.8487613104524181,161.665,5373,0.7744503810488517,155.989,4741,0.8580293567763236,155.204,5177,0.7702330503424968,150.08,2518,0.7305613725582617,146.893,1961,0.8337410011562358,0.8056696813557511,7.289
149,13716,2749.8,이재명,0.910297740206236,169.964,916,0.9337031764753732,142.982,975,0.9177727693777671,141.507,376,0.8988691317054212,122.791,641,0.9110304122550124,121.813,1310,0.8869066967198529,119.14,418,0.9290599311945358,118.186,431,0.830689019441324,114.455,3461,0.8776640893557395,113.164,925,0.9168913800939251,112.372,438,0.9012884346825187,0.8606388779357461,4.018
150,13922,2695.28,덮밥,0.8455694178289388,177.62,929,0.8849790058241908,155.537,2470,0.8166830732774172,136.404,2435,0.8240706724649073,134.489,1057,0.8072646320386347,131.839,1813,0.8047544292442251,127.522,5309,0.8484391210034896,125.913,2750,0.8537015830798845,122.92,1551,0.8660461285963661,116.381,1770,0.8329146049547007,115.846,4275,0.8384422668312755,0.7200632037908864,5.8420000000000005
151,13950,2686.47,절대불가,0.9086137483128959,178.727,1016,0.8776378333378092,141.714,2280,0.838499994173377,139.722,1891,0.9156724197845477,131.59,1695,0.8665873770222592,128.723,765,0.8705997325798682,123.544,2622,0.8748160133618665,121.937,1475,0.7659395381368851,116.494,4067,0.7283071637921676,115.599,1635,0.8460186274648785,114.64,1662,0.8492692447966554,0.8140179121280504,5.305
152,14086,2652.91,heaven021,0.8996448503297818,157.643,923,0.9082443624203866,156.517,1330,0.881632833537467,152.97,3518,0.9161081011282504,137.021,408,0.9211364301476694,134.536,1113,0.9279730087584225,129.414,557,0.9148078300994525,129.204,1057,0.8778347468693728,126.733,2068,0.832466101334191,125.615,3102,0.9221618427049578,118.379,2496,0.900201010732995,0.8217781046587812,4.365
153,14095,2651.16,β,0.9221931740516462,190.604,2039,0.8923670970623224,186.738,2533,0.8674785354329808,164.347,4017,0.8946313049566943,163.463,6582,0.8480325692125013,162.357,3494,0.8501076064845601,161.176,4896,0.7923734907714182,158.426,272,0.7455041134597947,154.366,6342,0.8074128434980754,151.791,2743,0.7947221627631331,145.338,3117,0.8414822897693126,0.7728950121708327,6.599999999999999
154,14110,2649.39,Merchi,0.8514883685562036,158.628,2886,0.8002023059373727,149.346,2412,0.7782831813651847,145.513,1956,0.8183029803121404,139.408,3299,0.8142982571363389,125.579,2904,0.7400966667610536,123.569,3696,0.763421236336645,122.752,3823,0.7646381214296833,122.189,4138,0.7392578529403333,119.172,3321,0.7221007318123117,118.854,4202,0.7792089702587267,0.7354302600926692,7.106
155,14215,2623.2,Flan.S,0.8302809923284207,163.988,1700,0.9020189609960941,162.82,1096,0.8153063185121321,148.898,3676,0.8126545001079163,143.284,2592,0.8476031534504875,143.051,788,0.8397706689005053,140.582,3297,0.8152106344995341,135.32,1751,0.8587843766859282,131.619,2226,0.8843355714601934,128.527,1037,0.8225354424100466,127.232,1222,0.8428500619351258,0.6864637276186666,6.088
156,14222,2620.12,zero4826,0.920498110566168,199.275,1305,0.8213255596241127,172.179,1895,0.8663847327728442,169.964,964,0.8295186791462313,161.22,807,0.8991573929481385,160.083,1015,0.8586959381774709,156.55,4408,0.8033281218463726,152.771,6485,0.8325189080422791,151.663,3913,0.8130832059578078,149.687,473,0.8873712306708138,147.822,1118,0.8531881879752239,0.7782764448541519,6.423000000000002
157,14298,2603.88,Deemo,0.8734181868984331,136.79,1338,0.8975132856470166,121.943,652,0.8655161821786602,121.691,4898,0.8949115817832679,116.315,1959,0.9077355377485458,112.478,1896,0.9224288705505604,111.628,1539,0.8355293469160647,111.584,6355,0.9249853185693565,109.873,966,0.934131123664062,108.765,619,0.851830917408496,108.474,2943,0.8908000351364462,0.8630836709246213,3.918
158,14354,2590.92,revanZX,0.9131320782791307,181.508,653,0.8521403223621834,129.579,4702,0.8383540560911203,128.52,1876,0.8284569367719037,128.345,1180,0.6840090359217721,126.929,2146,0.8275329662793659,120.121,3335,0.8690262005870912,120.014,965,0.7763789746917586,118.133,3088,0.797934938110344,118.03,1378,0.7623980255905092,114.247,2051,0.8149363534685177,0.7702741887610165,6.0440000000000005
159,14360,2590.01,mile,0.9007985534642886,161.454,987,0.7756080263467002,140.969,422,0.8380752860962287,137.71,926,0.8829707009053894,127.85,1012,0.807971906481188,127.473,2039,0.822100245558284,117.267,1872,0.9122324220720266,116.578,536,0.8420648663827397,114.854,5856,0.8748291872147936,109.689,3725,0.8639499438472645,107.39,377,0.8520601138368903,0.8031670058954206,5.154
160,14421,2575.34,Heisia,0.8684151125920353,150.259,1809,0.8500543415655379,136.152,5256,0.8836296741783706,131.793,3706,0.8424409809884729,130.846,1835,0.9089323626306585,124.088,2215,0.8222670153009085,123.93,2581,0.8741554533063786,123.037,595,0.8299254391507646,121.087,2222,0.8797776225196013,103.191,2309,0.9029442152713469,102.66,768,0.8662542217504073,0.8413219314784672,4.789
161,14447,2567.49,Lost Soul,0.9570722483514642,144.221,124,0.9485505559996358,142.119,146,0.926886137961506,135.45,1130,0.9514005266937994,134.089,126,0.9400950617901636,131.508,328,0.9290669610376577,130.416,294,0.9439392569827353,130.269,543,0.9628540251251597,130.021,125,0.9537127070117764,127.082,442,0.9530096759200575,124.07,280,0.9466587156873955,0.9031492371126908,3.1900000000000004
162,14461,2563.61,irohara,0.9296176170779171,168.843,908,0.9016407197702667,168.23,1553,0.8908729301746262,162.071,2944,0.9215385306313904,161.475,1031,0.8477947559002542,150.54,1334,0.8794996202686058,150.381,479,0.9279002721320604,148.209,769,0.9125419356080844,144.457,601,0.864359694086691,143.596,1458,0.9395019948849105,143.282,354,0.9015268070534805,0.8811702794265156,4.883
163,14463,2563.4,노안빌런,0.8876587607234867,303.722,817,0.8649929059570839,301.341,950,0.9096459709517309,285.277,528,0.851458024006279,249.098,726,0.8139482549789194,231.512,639,0.934061276412491,204.843,424,0.8855070989878802,156.281,3387,0.854101229020748,147.553,1708,0.9580855863836623,142.776,167,0.7869900492791579,137.942,1694,0.8746449156701438,0.8094496858653885,7.889
164,14495,2558.11,CasaNage,0.8589269511669071,198.725,1323,0.866847557614244,180.165,2831,0.7892744444038564,162.869,2392,0.8651166099524549,160.942,2872,0.7727957794957082,157.521,1413,0.8669331761343895,145.626,1426,0.8272882472600664,145.018,1039,0.7518503036480032,141.232,573,0.7821489625420537,135.123,2213,0.7359607965801273,131.993,1963,0.8117142828797809,0.8078707112832106,7.389999999999998
165,14499,2557.24,chrisu521,0.8056297852345283,109.135,6296,0.7611935539832801,108.709,4529,0.7179447160990557,103.838,4538,0.851220885737802,103.489,1112,0.8485957977948825,103.088,3273,0.6686865391214343,97.3697,2090,0.6784210258332987,97.356,4246,0.6940128498670207,96.9185,4125,0.6705601264465696,96.522,1089,0.7595923573039005,96.1092,1904,0.7455857637421773,0.6355870039007541,6.1579999999999995
166,14639,2529.92,chbchy21,0.8836778035841776,222.694,2087,0.921848166825678,206.925,130,0.8816208888319175,175.209,807,0.9050747482965524,173.231,2601,0.8444434431141772,159.414,694,0.9412704226536089,157.085,221,0.7873466351409403,155.237,1870,0.9401749054146251,153.748,373,0.8782252343510266,148.934,2810,0.8809346291560103,148.664,1600,0.8864616877368714,0.8592266162813246,5.688000000000001
167,14681,2522.07,fruit8067,0.8667789323044373,192.246,1878,0.8793969125090817,184.722,1940,0.8515332124039043,169.086,2857,0.8124941870080847,164.464,5260,0.8019821654242877,161.21,3487,0.8381753752019782,160.808,3706,0.7722318197172224,157.233,2517,0.8563745711260768,151.499,2393,0.780354876422491,147.591,2201,0.8633908135207825,146.979,4883,0.8322712865638348,0.8014377098459624,7.222999999999999
168,14756,2502.6,시로유키,0.9396152056044826,218.028,367,0.9241113518121966,155.653,451,0.9491980227983456,145.013,175,0.9108698691336563,141.429,608,0.8655070549427673,140.043,1430,0.9087721141442971,132.583,990,0.9079479806000258,131.368,923,0.8783323630644156,131.31,885,0.8826281568271299,131.064,2337,0.8615079591635483,128.776,256,0.9028490078090865,0.8031885269566342,4.511
169,14898,2467.91,seolmyo(설묘-*),0.8756295187883704,168.523,2079,0.9368321691523503,168.234,1289,0.9130081173980645,167.508,1341,0.8984905529379463,163.928,1569,0.9296430736420803,154.734,929,0.8456183861281985,153.389,2280,0.7886089271342784,143.605,3807,0.9136820675059135,140.626,560,0.940147281996769,128.65,447,0.9355649663674525,127.633,1127,0.8977225061051424,0.8340494330934572,4.832
170,14946,2458.23,KeyPick,0.8849888172608867,174.807,769,0.8779233853669139,173.925,3489,0.853245234793485,149.674,1461,0.8151349604008404,147.983,2531,0.857082018547513,131.85,1274,0.744087097664094,123.273,2318,0.8502665960252956,122.379,1471,0.8353655695516727,120.062,5911,0.7774232865625944,117.051,6401,0.6520032522157733,113.382,3089,0.8147520218389068,0.7739046802652133,6.412000000000001
171,14948,2457.99,Porozzi,0.9072223913504737,164.994,2270,0.8174852277125532,143.446,1559,0.8429684613436622,140.231,826,0.8464126152854667,118.448,1530,0.8852600984637286,118.075,428,0.8768018782417039,116.3,888,0.8787233550547352,114.976,954,0.8348857635138418,114.859,744,0.9153337383509669,114.155,700,0.8986601473751501,114.046,260,0.8703753676692282,0.8277385980984764,4.726999999999999
172,14965,2453.13,Toxzic,0.8690985670230881,178.887,1591,0.8058467098968853,178.457,2503,0.776135246928702,166.03,2462,0.790094903553123,163.857,4482,0.7842238938611784,161.282,1217,0.827774310990982,159.489,4314,0.7711829472829627,152.536,829,0.8521844966478469,149.797,1490,0.8078417297853682,140.221,5990,0.8429894081919858,131.624,2114,0.8127372214162122,0.7364284469497138,7.6110000000000015
173,15011,2442.08,닭둘기,0.9101575457383092,147.185,713,0.871923691082875,143.321,2275,0.9130390961079178,140.799,1910,0.8631744525405111,134.894,2142,0.8653262037797315,127.591,1534,0.8926297156765128,116.15,1964,0.9008097502333469,112.612,1678,0.9033193080878915,109.616,527,0.8920759960796404,109.142,431,0.9192180496822061,108.097,404,0.8931673809008943,0.8995923379491273,4.141
174,15101,2426.28,cq1004,0.8682002913886971,120.814,2205,0.7639030048854485,112.704,3721,0.8256662280348399,109.02,4895,0.8289272658252861,108.281,6824,0.924965103655069,106.259,803,0.9292064627584685,104.846,491,0.6191040325930478,103.924,2866,0.8534620292169747,102.425,1720,0.7530668446966536,101.035,2947,0.7911915250159695,97.0057,1246,0.8157692788070454,0.8019969020616182,5.1129999999999995
175,15283,2387.69,JHKL,0.9094258560620117,126.058,723,0.8457310491794204,118.574,3907,0.913882711971641,117.32,165,0.9042217487932931,116.267,362,0.8890461334218387,113.96,2059,0.8222604305756251,111.578,3648,0.8634637777713409,110.473,4094,0.867547966315851,110.313,4964,0.8676035693262487,109.815,1121,0.7811345588557891,106.67,6657,0.866431780227306,0.843652481211526,4.321
176,15367,2369.52,ℛ I Ť A,0.8724599725453729,197.351,1181,0.9362663167788938,171.152,367,0.8661484489793049,164.745,2346,0.8954149566011425,144.694,429,0.9234700185452298,143.224,404,0.8782147436784472,141.338,3127,0.8696390644773425,140.253,3133,0.8597491323477168,139.958,1520,0.8662025415313898,136.49,1824,0.7733924972662286,130.16,8618,0.8740957692751069,0.870447737108534,5.388
177,15446,2350.61,meteryon,0.907404972592568,185.505,1715,0.90602496332992,163.979,2316,0.9074147076582219,149.397,1588,0.8213236806383941,142.243,3015,0.9128433599427399,140.644,1922,0.9070312545259682,139.599,2686,0.8669184632060701,139.272,1065,0.8900052392661968,137.335,307,0.8869319482840468,136.852,3878,0.7853451073173652,132.695,4421,0.879124369676149,0.836570656822829,5.1850000000000005
178,15447,2350.14,hione09,0.908501379977777,191.831,1077,0.9200482629498647,138.942,2601,0.9279634821907663,128.947,440,0.8713798754915218,119.393,2166,0.9094464172130039,110.258,4578,0.8565411674663683,110.113,1791,0.9298267939201131,109.737,2704,0.9046519848413853,109.308,2039,0.9273348498383724,104.622,1927,0.9112494098459162,102.123,2260,0.9066943623735091,0.7843263660142925,3.7629999999999995
179,15530,2336.12,ame,0.8015280130714627,122.562,2185,0.9285325231624036,115.649,1130,0.8037268172628989,107.84,6769,0.9000941368945212,103.336,585,0.8596505984686146,98.424,1446,0.8869848925455706,97.6533,2342,0.901152673155689,97.2453,340,0.8923110043314647,96.443,1514,0.8837521223261195,96.3285,10011,0.7187249566413492,95.8641,2692,0.8576457737860095,0.8051356248619785,4.0969999999999995
180,15661,2307.33,Lolca,0.9337925857045969,169.382,971,0.9075090020971919,160.966,736,0.9266576246897151,157.238,328,0.9514734059922002,146.039,81,0.9516455897839804,135.228,175,0.944602784061824,134.068,405,0.908255060547835,132.234,1995,0.8575991815856777,130.734,2742,0.9130581153524795,128.868,564,0.9338886022948668,126.858,1280,0.9228481952110366,0.8631603496528162,3.9860000000000007
181,15675,2304.88,Sehwa,0.8710425482034904,154.002,1921,0.8745811542244701,142.852,2442,0.8858376156217883,117.569,2705,0.8406856937174738,116.47,1752,0.8626264686386912,115.9,1020,0.8387017634877576,112.028,2770,0.7849270433409555,111.916,1615,0.9142817955600838,104.297,1548,0.7873904911173049,103.823,3149,0.7866328753552656,103.769,5811,0.8446707449267279,0.7339220700264424,4.923
182,15734,2294.46,NutThoo,0.8235149497891333,162.045,2662,0.7935982570296881,161.736,1109,0.759778344987469,156.276,540,0.7594256285639334,149.999,1513,0.8165159881666609,148.644,640,0.7179425870811134,136.268,1100,0.7339005589200333,135.47,1211,0.7323082679614861,134.63,1274,0.7265389020833409,131.526,1584,0.7003415163325164,130.314,1469,0.7563865000915374,0.7385896708478278,8.394000000000002
183,15879,2264.97,Juskynoko,0.9060703314697859,206.734,743,0.9049382071669247,143.437,656,0.8690566114418921,133.935,1275,0.8955873813409617,131.409,1011,0.8366584431782592,124.837,2157,0.8792820454068091,120.995,292,0.9098333606890177,120.847,224,0.907053711933016,119.719,576,0.9264183433718803,116.853,485,0.8968118009100281,114.956,4049,0.8931710236908575,0.8522854517696224,4.401000000000001
184,16015,2236.45,라이칸,0.8753928344896584,173.073,2417,0.8885642228803455,163.951,1483,0.876108212012741,142.696,1101,0.8418553452685422,120.776,3637,0.7922655474031591,119.119,3004,0.8115279605410389,118.329,663,0.8145942303683703,116.284,1848,0.8058109370135934,115.055,3341,0.9091157200752998,111.848,1684,0.8698505342291414,106.046,2678,0.8485085544281888,0.8081584257978943,5.266000000000001
185,16044,2230.36,komixer_die,0.846928672995569,133.163,2302,0.8509216741844972,128.408,8374,0.8512013009859034,124.753,3859,0.8139889276485216,123.794,1761,0.8557159006022305,122.379,1474,0.8525517526819271,118.683,1672,0.8343891597284557,116.396,3389,0.8510468671890723,113.286,4242,0.8483118175598116,112.974,1837,0.7897129405794752,111.668,2924,0.8394769014155463,0.7788295876065061,5.231
186,16167,2206.11,kokonsia,0.8027554435690997,112.682,1852,0.7480723529484196,110.035,6187,0.7632939191016584,103.308,2144,0.7036151826999122,102.525,4155,0.7436202719754492,96.1645,1511,0.8348939943658317,89.4627,2191,0.7020946236688563,88.8552,3035,0.713929715263458,85.7793,8199,0.7322099278333082,83.9664,5928,0.8821512729288915,83.8886,2362,0.7626636704354884,0.7407572286982625,5.5
187,16290,2181.86,Elin_Ichthys,0.9281093103351196,106.931,567,0.9155485343772514,105.71,263,0.9138796681747806,105.291,372,0.9150398434223402,105.071,554,0.9000730574859772,104.165,724,0.8982529490816784,102.37,592,0.8947471447728848,101.215,944,0.9394456599508497,100.225,281,0.9328764844815541,100.154,752,0.9045635064652268,94.5831,504,0.9142536158547662,0.874093549164862,3.011
188,16294,2180.66,FrenzySkittles,0.8028696314906358,208.602,2732,0.8554416687460101,185.385,1190,0.8433943429872736,183.664,2103,0.9411440902819542,181.436,1144,0.8282846470998333,168.81,3661,0.8341575707538579,165.787,669,0.932987283839759,161.721,1462,0.8047812924570605,155.293,2553,0.7863792798158492,137.681,3603,0.769219334682544,133.941,1425,0.8398659142154777,0.8201561193531853,6.803999999999999
189,16412,2160.91,KJUN,0.7924798015858103,145.319,2211,0.842126072459375,141.111,2598,0.8622045239062711,137.26,3962,0.8141823478143883,135.907,3329,0.8798562326417252,134.151,853,0.7266814486326681,128.157,3156,0.7367450811577322,124.553,4000,0.8373524296675192,118.405,3916,0.8779553761387813,117,595,0.8257874292132728,106.71,7076,0.8195370743217543,0.786761470047532,6.041000000000001
190,16460,2151.12,MutySound,0.8903951467108002,169.172,1306,0.8753148632362373,160.835,1733,0.8943006933874513,153.366,1005,0.8211417516238394,136.22,2696,0.9117133593814947,117.581,643,0.7371313229179283,117.091,644,0.9190774784747074,111.547,566,0.913549270576802,110.313,1000,0.8125184884193417,109.995,7637,0.8704996577686516,108.838,389,0.8645642032497254,0.8051349993810502,4.940999999999999
191,16484,2146.77,UChang,0.9486935295574345,126.768,547,0.9166951449979773,124.44,318,0.926134894463894,122.13,503,0.9292064263159721,121.52,426,0.9141483143850649,115.006,1355,0.9267972246171532,114.506,1241,0.9301681563399485,109.959,2656,0.8899316330370276,106.408,2216,0.9117939096806167,106.174,1854,0.9173254179034526,106.054,251,0.921089465129854,0.8869335102486319,3.249
192,16582,2130.61,knl7777,0.9226434378824905,326.139,940,0.9031449822988039,296.102,506,0.8429300003916146,256.394,1017,0.8906522775102339,253.353,1433,0.916810382200344,233.593,182,0.8519961866849848,228.09,862,0.8805413086981062,219.799,1249,0.8322274035203064,202.542,1505,0.9501101817548621,165.95,126,0.9620481565732435,147.323,168,0.895310431751499,0.9004717858720425,7.124
